t,<nil>,DSP,DSP -- JCAD,DSP -- JCAD -- RhoA,DSP -- JCAD -- RhoC,DSP -- JCAD -- RhoC -- RhoA,DSP -- RhoA,DSP -- RhoC,DSP -- RhoC -- RhoA,DSP -- TJP1,DSP -- TJP1 -- JCAD,DSP -- TJP1 -- JCAD -- RhoA,DSP -- TJP1 -- JCAD -- RhoC,DSP -- TJP1 -- JCAD -- RhoC -- RhoA,DSP -- TJP1 -- RhoA,DSP -- TJP1 -- RhoC,DSP -- TJP1 -- RhoC -- RhoA,JCAD,JCAD -- RhoA,JCAD -- RhoC,JCAD -- RhoC -- RhoA,RhoA,RhoC,RhoC -- RhoA,TJP1,TJP1 -- JCAD,TJP1 -- JCAD -- RhoA,TJP1 -- JCAD -- RhoC,TJP1 -- JCAD -- RhoC -- RhoA,TJP1 -- RhoA,TJP1 -- RhoC,TJP1 -- RhoC -- RhoA
2.9,0.050003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.200461,0.199181,0.050355,0.019675,0.0,0.0,0.0,0.0,0.079824,0.315472,0.085029
3.0,0.049603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.200681,0.198801,0.050915,0.020972,0.0,0.0,0.0,0.0,0.079579,0.313665,0.085784
3.1,0.049038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204364,0.197791,0.048807,0.020884,0.0,0.0,0.0,0.0,0.081939,0.315149,0.082028
3.2,0.048887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202999,0.197136,0.050978,0.020691,0.0,0.0,0.0,0.0,0.079798,0.316171,0.08334
3.3,0.048486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.201415,0.196722,0.053377,0.019206,0.0,0.0,0.0,0.0,0.077373,0.319521,0.0839
3.4,0.050839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.200597,0.196321,0.052242,0.017045,0.0,0.0,0.0,0.0,0.076808,0.320181,0.085966
3.5,0.05165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.200197,0.195915,0.052238,0.018232,0.0,0.0,0.0,0.0,0.080397,0.319171,0.0822
3.6,0.052408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.200639,0.195974,0.050978,0.01764,0.0,0.0,0.0,0.0,0.081409,0.320826,0.080125
3.7,0.051226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.200401,0.194406,0.053966,0.017815,0.0,0.0,0.0,0.0,0.080983,0.320777,0.080425
3.8,0.049678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.200972,0.196438,0.052911,0.019372,0.0,0.0,0.0,0.0,0.082568,0.318741,0.079319
3.9,0.047704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.199756,0.197898,0.054642,0.019897,0.0,0.0,0.0,0.0,0.083156,0.315309,0.081638
