t,DSP,TJP1,JCAD,RhoA,RhoC,delta
10.9,0.0,1.0,0.0,0.33398300000000003,0.792825,0.45884199999999997
11.0,0.0,1.0,0.0,0.33798300000000003,0.788836,0.45085299999999995
11.1,0.0,1.000001,0.0,0.338854,0.7909569999999999,0.4521029999999999
11.2,0.0,1.0000010000000001,0.0,0.334162,0.793415,0.45925299999999997
11.3,0.0,1.000001,0.0,0.337185,0.792741,0.455556
11.4,0.0,1.0,0.0,0.33531900000000003,0.792191,0.45687199999999994
11.5,0.0,0.9999990000000001,0.0,0.334634,0.7874760000000001,0.4528420000000001
11.6,0.0,1.0,0.0,0.34113400000000005,0.788466,0.44733199999999995
11.7,0.0,0.9999999999999999,0.0,0.338314,0.7860400000000001,0.44772600000000007
11.8,0.0,0.9999999999999999,0.0,0.341824,0.785871,0.44404699999999997
11.9,0.0,1.0,0.0,0.342183,0.784539,0.44235599999999997
12.0,0.0,1.000001,0.0,0.337661,0.784655,0.446994
12.1,0.0,1.0,0.0,0.33775,0.7849349999999999,0.44718499999999994
12.2,0.0,0.999999,0.0,0.33954300000000004,0.78913,0.44958699999999996
12.3,0.0,1.000001,0.0,0.337485,0.7931619999999999,0.45567699999999994
12.4,0.0,1.0,0.0,0.333387,0.792832,0.459445
12.5,0.0,1.0,0.0,0.33196000000000003,0.788768,0.456808
12.6,0.0,1.0,0.0,0.326746,0.7908080000000001,0.4640620000000001
12.7,0.0,0.999999,0.0,0.32483300000000004,0.7912939999999999,0.4664609999999999
12.8,0.0,1.0,0.0,0.319409,0.792633,0.47322400000000003
12.9,0.0,1.0,0.0,0.318342,0.7929299999999999,0.4745879999999999
13.0,0.0,0.999999,0.0,0.32052,0.794972,0.474452
13.1,0.0,1.0,0.0,0.32191800000000004,0.797998,0.47607999999999995
13.2,0.0,0.999999,0.0,0.326979,0.798045,0.471066
13.3,0.0,1.0000010000000001,0.0,0.329427,0.798721,0.469294
13.4,0.0,1.0,0.0,0.325393,0.796119,0.47072600000000003
13.5,0.0,0.999999,0.0,0.327953,0.797374,0.46942100000000003
13.6,0.0,1.0000010000000001,0.0,0.32845599999999997,0.795647,0.467191
13.7,0.0,1.000001,0.0,0.33365,0.797215,0.463565
13.8,0.0,1.0,0.0,0.332345,0.793963,0.461618
13.9,0.0,1.0000010000000001,0.0,0.32961399999999996,0.791734,0.4621200000000001
14.0,0.0,1.0,0.0,0.337142,0.78327,0.446128
14.1,0.0,1.0,0.0,0.337788,0.786092,0.44830400000000004
14.2,0.0,1.0,0.0,0.343205,0.788394,0.44518900000000006
14.3,0.0,1.0,0.0,0.340805,0.78888,0.448075
14.4,0.0,1.000001,0.0,0.33646699999999996,0.789098,0.452631
14.5,0.0,1.0,0.0,0.3366,0.785761,0.44916100000000003
14.6,0.0,1.0,0.0,0.336024,0.787401,0.45137700000000003
14.7,0.0,0.9999999999999999,0.0,0.336667,0.790743,0.454076
14.8,0.0,1.0,0.0,0.339603,0.7899280000000001,0.4503250000000001
14.9,0.0,1.0,0.0,0.337476,0.7921199999999999,0.45464399999999994
15.0,0.0,1.0,0.0,0.328475,0.796428,0.467953
15.1,0.0,1.0,0.0,0.32755,0.798944,0.471394
15.2,0.0,1.0,0.0,0.330413,0.793426,0.46301299999999995
15.3,0.0,1.0,0.0,0.330258,0.791629,0.46137100000000003
15.4,0.0,0.999999,0.0,0.327492,0.792239,0.464747
15.5,0.0,1.0,0.0,0.329697,0.790713,0.461016
15.6,0.0,1.0000010000000001,0.0,0.332818,0.790902,0.458084
15.7,0.0,1.0,0.0,0.33338599999999996,0.792929,0.45954300000000003
15.8,0.0,1.0000010000000001,0.0,0.333936,0.79421,0.46027399999999996
15.9,0.0,0.9999990000000001,0.0,0.339221,0.7946840000000001,0.45546300000000006
16.0,0.0,0.9999999999999999,0.0,0.338044,0.787346,0.449302
16.1,0.0,1.0,0.0,0.340816,0.784675,0.443859
16.2,0.0,0.9999989999999999,0.0,0.339549,0.7922699999999999,0.45272099999999993
16.3,0.0,1.0,0.0,0.34344399999999997,0.785641,0.44219700000000006
16.4,0.0,1.0,0.0,0.343137,0.781585,0.43844799999999995
16.5,0.0,1.0,0.0,0.34128800000000004,0.784122,0.44283399999999995
16.6,0.0,1.0,0.0,0.344758,0.786258,0.4415
16.7,0.0,1.0,0.0,0.345545,0.788437,0.44289200000000006
16.8,0.0,1.0,0.0,0.34498399999999996,0.789164,0.44418
16.9,0.0,1.000001,0.0,0.34555400000000003,0.7870119999999999,0.4414579999999999
17.0,0.0,1.000001,0.0,0.34500699999999995,0.789569,0.444562
17.1,0.0,1.000001,0.0,0.34214100000000003,0.790786,0.44864499999999996
17.2,0.0,0.999999,0.0,0.33852899999999997,0.792384,0.453855
17.3,0.0,0.9999990000000001,0.0,0.340472,0.7942690000000001,0.4537970000000001
17.4,0.0,1.0,0.0,0.343421,0.789987,0.446566
17.5,0.0,1.0,0.0,0.348713,0.788005,0.43929199999999996
17.6,0.0,1.000001,0.0,0.348135,0.7845799999999999,0.43644499999999997
17.7,0.0,1.0,0.0,0.341887,0.784809,0.442922
17.8,0.0,1.0,0.0,0.339987,0.783273,0.443286
17.9,0.0,1.0,0.0,0.338028,0.7877000000000001,0.44967200000000007
18.0,0.0,0.999999,0.0,0.33138599999999996,0.785309,0.4539230000000001
18.1,0.0,1.0000010000000001,0.0,0.327195,0.7857240000000001,0.4585290000000001
18.2,0.0,1.0,0.0,0.325079,0.787985,0.46290600000000004
18.3,0.0,0.9999990000000001,0.0,0.327546,0.788698,0.461152
18.4,0.0,1.0,0.0,0.33340000000000003,0.789185,0.455785
18.5,0.0,1.0,0.0,0.332433,0.789379,0.4569460000000001
18.6,0.0,1.0,0.0,0.33667899999999995,0.789032,0.452353
18.7,0.0,1.000001,0.0,0.34002,0.785979,0.445959
18.8,0.0,1.0,0.0,0.337296,0.781855,0.444559
18.9,0.0,1.0,0.0,0.332353,0.7871009999999999,0.45474799999999993
19.0,0.0,1.0000010000000001,0.0,0.33623800000000004,0.788137,0.45189899999999994
19.1,0.0,0.999999,0.0,0.33929,0.780925,0.441635
19.2,0.0,0.9999999999999999,0.0,0.33965599999999996,0.7815,0.441844
19.3,0.0,1.0,0.0,0.341195,0.778997,0.437802
19.4,0.0,1.0,0.0,0.335402,0.7839,0.44849800000000006
19.5,0.0,1.0,0.0,0.32725099999999996,0.7867919999999999,0.459541
19.6,0.0,1.0,0.0,0.332082,0.787975,0.455893
19.7,0.0,1.0,0.0,0.334758,0.783925,0.449167
19.8,0.0,1.000001,0.0,0.33337399999999995,0.78555,0.452176
19.9,0.0,1.0,0.0,0.334375,0.7845489999999999,0.45017399999999996
20.0,0.0,1.0,0.0,0.334132,0.784384,0.450252
20.1,0.0,0.999999,0.0,0.338569,0.788759,0.45019
20.2,0.0,1.0,0.0,0.33787500000000004,0.7896700000000001,0.45179500000000006
20.3,0.0,1.0,0.0,0.336955,0.785166,0.448211
20.4,0.0,1.0,0.0,0.334837,0.786049,0.451212
20.5,0.0,1.0,0.0,0.338557,0.784542,0.44598499999999996
20.6,0.0,1.0000010000000001,0.0,0.341951,0.7909930000000001,0.44904200000000005
20.7,0.0,1.000001,0.0,0.340711,0.795132,0.45442099999999996
20.8,0.0,1.0,0.0,0.34162,0.791133,0.449513
20.9,0.0,1.0,0.0,0.34034200000000003,0.791723,0.4513809999999999
21.0,0.0,1.0,0.0,0.334502,0.789991,0.455489
21.1,0.0,1.0,0.0,0.32761300000000004,0.796049,0.46843599999999996
21.2,0.0,1.0000010000000001,0.0,0.32409,0.796222,0.472132
21.3,0.0,1.0,0.0,0.327341,0.796566,0.469225
21.4,0.0,1.0,0.0,0.332966,0.795929,0.462963
21.5,0.0,1.0,0.0,0.333542,0.798708,0.46516599999999997
21.6,0.0,0.9999999999999999,0.0,0.332628,0.7998679999999999,0.46723999999999993
21.7,0.0,1.0,0.0,0.32515700000000003,0.798571,0.473414
21.8,0.0,1.0,0.0,0.32384,0.796665,0.47282499999999994
21.9,0.0,1.0,0.0,0.323171,0.7932650000000001,0.4700940000000001
22.0,0.0,1.000001,0.0,0.325061,0.79419,0.46912899999999996
22.1,0.0,1.0,0.0,0.32609,0.8003359999999999,0.47424599999999995
22.2,0.0,0.9999990000000001,0.0,0.325249,0.796791,0.471542
22.3,0.0,0.999999,0.0,0.32882500000000003,0.78571,0.456885
22.4,0.0,1.0000010000000001,0.0,0.338165,0.785342,0.447177
22.5,0.0,1.0,0.0,0.34006400000000003,0.784403,0.44433899999999993
22.6,0.0,1.0,0.0,0.33611800000000003,0.788894,0.45277599999999996
22.7,0.0,0.999999,0.0,0.331361,0.786985,0.45562400000000003
22.8,0.0,0.9999990000000001,0.0,0.32832,0.786456,0.45813600000000004
22.9,0.0,1.0000010000000001,0.0,0.33242700000000003,0.785921,0.45349399999999995
23.0,0.0,1.0,0.0,0.333658,0.786318,0.45265999999999995
23.1,0.0,1.0,0.0,0.33419200000000004,0.790265,0.45607299999999995
23.2,0.0,1.0,0.0,0.33116999999999996,0.793265,0.46209500000000003
23.3,0.0,1.0,0.0,0.328348,0.793648,0.46530000000000005
23.4,0.0,1.0,0.0,0.33555,0.792611,0.45706099999999994
23.5,0.0,1.0,0.0,0.336462,0.7899309999999999,0.45346899999999996
23.6,0.0,1.0,0.0,0.339726,0.792687,0.45296100000000006
23.7,0.0,1.0,0.0,0.336918,0.793533,0.45661500000000005
23.8,0.0,0.9999990000000001,0.0,0.33355500000000005,0.7914990000000001,0.457944
23.9,0.0,1.0,0.0,0.33031,0.7873070000000001,0.4569970000000001
24.0,0.0,0.999999,0.0,0.331617,0.785805,0.454188
24.1,0.0,1.0,0.0,0.33365599999999995,0.7871999999999999,0.45354399999999995
24.2,0.0,1.0,0.0,0.333979,0.7891870000000001,0.45520800000000006
24.3,0.0,1.0,0.0,0.32798400000000005,0.787168,0.4591839999999999
24.4,0.0,1.0,0.0,0.331111,0.7885019999999999,0.45739099999999994
24.5,0.0,1.0,0.0,0.33245800000000003,0.7960670000000001,0.46360900000000005
24.6,0.0,1.0,0.0,0.333084,0.793721,0.460637
24.7,0.0,1.0,0.0,0.33213000000000004,0.796538,0.46440799999999993
24.8,0.0,1.0,0.0,0.329631,0.7986960000000001,0.46906500000000007
24.9,0.0,1.000001,0.0,0.328972,0.8016979999999999,0.4727259999999999
25.0,0.0,1.000001,0.0,0.332864,0.803028,0.47016399999999997
25.1,0.0,0.9999990000000001,0.0,0.334144,0.7978750000000001,0.4637310000000001
25.2,0.0,0.9999990000000001,0.0,0.339337,0.798648,0.459311
25.3,0.0,1.0,0.0,0.34332399999999996,0.793103,0.44977900000000004
25.4,0.0,1.0,0.0,0.342631,0.787929,0.44529799999999997
25.5,0.0,1.0000010000000001,0.0,0.341588,0.7802260000000001,0.4386380000000001
25.6,0.0,0.999999,0.0,0.34015799999999996,0.779056,0.438898
25.7,0.0,1.0,0.0,0.33538999999999997,0.780227,0.44483700000000004
25.8,0.0,1.0000010000000001,0.0,0.333235,0.779877,0.44664200000000004
25.9,0.0,1.0,0.0,0.333899,0.778861,0.444962
26.0,0.0,1.0000010000000001,0.0,0.338134,0.783783,0.445649
26.1,0.0,1.0,0.0,0.336433,0.793336,0.45690300000000006
26.2,0.0,0.9999990000000001,0.0,0.331554,0.792041,0.460487
26.3,0.0,1.0,0.0,0.333594,0.794421,0.46082700000000004
26.4,0.0,1.0,0.0,0.330631,0.792952,0.462321
26.5,0.0,1.0,0.0,0.333735,0.791389,0.457654
26.6,0.0,1.0,0.0,0.33135899999999996,0.790238,0.45887900000000004
26.7,0.0,1.0,0.0,0.332264,0.792248,0.45998399999999995
26.8,0.0,1.0,0.0,0.329814,0.797205,0.46739100000000006
26.9,0.0,1.0,0.0,0.330043,0.7896780000000001,0.4596350000000001
27.0,0.0,1.0,0.0,0.33454300000000003,0.786118,0.45157499999999995
27.1,0.0,1.0,0.0,0.337378,0.78634,0.448962
27.2,0.0,1.0,0.0,0.333481,0.7819640000000001,0.4484830000000001
27.3,0.0,1.0,0.0,0.32700399999999996,0.787785,0.460781
27.4,0.0,1.000001,0.0,0.32615099999999997,0.786915,0.46076400000000006
27.5,0.0,0.999999,0.0,0.32554,0.786901,0.46136099999999997
27.6,0.0,0.9999990000000001,0.0,0.333775,0.782232,0.44845700000000005
27.7,0.0,1.0,0.0,0.335352,0.781936,0.446584
27.8,0.0,1.000001,0.0,0.33327,0.781975,0.44870499999999996
27.9,0.0,1.000001,0.0,0.33421199999999995,0.779941,0.44572900000000004
28.0,0.0,1.0,0.0,0.331203,0.781295,0.45009199999999994
28.1,0.0,1.0,0.0,0.333685,0.786595,0.45291000000000003
28.2,0.0,0.999999,0.0,0.33447499999999997,0.783916,0.449441
28.3,0.0,1.0,0.0,0.3351,0.788316,0.453216
28.4,0.0,1.0,0.0,0.33250500000000005,0.7967960000000001,0.464291
28.5,0.0,1.0,0.0,0.326611,0.799782,0.473171
28.6,0.0,0.9999999999999999,0.0,0.324657,0.799974,0.475317
28.7,0.0,1.0,0.0,0.329513,0.794292,0.464779
28.8,0.0,1.000001,0.0,0.33464400000000005,0.795004,0.46036
28.9,0.0,0.9999999999999999,0.0,0.33738999999999997,0.788793,0.451403
29.0,0.0,1.0000010000000001,0.0,0.33925,0.784759,0.445509
29.1,0.0,0.999999,0.0,0.34595200000000004,0.790203,0.44425099999999995
29.2,0.0,1.0,0.0,0.34526,0.793227,0.447967
29.3,0.0,1.0,0.0,0.338737,0.796934,0.458197
29.4,0.0,1.0,0.0,0.340183,0.791103,0.45092
29.5,0.0,1.000001,0.0,0.343097,0.7911429999999999,0.44804599999999994
29.6,0.0,1.0,0.0,0.34611800000000004,0.789575,0.443457
29.7,0.0,1.0,0.0,0.344634,0.783354,0.43872
29.8,0.0,0.9999990000000001,0.0,0.34197299999999997,0.786241,0.444268
29.9,0.0,0.999999,0.0,0.34070999999999996,0.788532,0.44782200000000005
30.0,0.0,1.0,0.0,0.33882,0.790987,0.452167
30.1,0.0,1.0,0.0,0.342043,0.79244,0.45039700000000005
30.2,0.0,1.0,0.0,0.344719,0.785879,0.44116
30.3,0.0,1.0,0.0,0.342015,0.787519,0.44550399999999996
30.4,0.0,1.0,0.0,0.338819,0.784822,0.44600300000000004
30.5,0.0,1.0000010000000001,0.0,0.336495,0.7897810000000001,0.4532860000000001
30.6,0.0,1.0,0.0,0.332987,0.790961,0.45797400000000005
30.7,0.0,1.0,0.0,0.333197,0.788197,0.455
30.8,0.0,0.999999,0.0,0.333172,0.789748,0.456576
30.9,0.0,0.999999,0.0,0.33640400000000004,0.787369,0.45096499999999995
31.0,0.0,1.0,0.0,0.342881,0.790084,0.447203
31.1,0.0,1.000001,0.0,0.344057,0.786638,0.44258099999999995
31.2,0.0,1.0,0.0,0.34708300000000003,0.786663,0.43957999999999997
31.3,0.0,1.000001,0.0,0.347128,0.782423,0.435295
31.4,0.0,1.0,0.0,0.341138,0.782563,0.441425
31.5,0.0,0.999999,0.0,0.34275599999999995,0.785138,0.44238200000000005
31.6,0.0,1.0,0.0,0.341508,0.783778,0.44227
31.7,0.0,1.0000010000000001,0.0,0.343223,0.7835570000000001,0.44033400000000006
31.8,0.0,1.0,0.0,0.344017,0.78244,0.438423
31.9,0.0,1.0,0.0,0.34057499999999996,0.781792,0.4412170000000001
32.0,0.0,1.0,0.0,0.337948,0.783479,0.445531
32.1,0.0,1.0,0.0,0.33752000000000004,0.784595,0.447075
32.2,0.0,1.0,0.0,0.338142,0.787937,0.449795
32.3,0.0,1.0,0.0,0.33974000000000004,0.784853,0.445113
32.4,0.0,1.0,0.0,0.34119,0.783456,0.44226600000000005
32.5,0.0,1.0,0.0,0.341268,0.782612,0.44134399999999996
32.6,0.0,1.0000010000000001,0.0,0.33548100000000003,0.7838660000000001,0.44838500000000003
32.7,0.0,0.999999,0.0,0.333789,0.788937,0.455148
32.8,0.0,1.0,0.0,0.337451,0.7917690000000001,0.45431800000000006
32.9,0.0,1.0,0.0,0.342962,0.789301,0.44633900000000004
33.0,0.0,1.0,0.0,0.345241,0.7834070000000001,0.43816600000000006
33.1,0.0,1.0,0.0,0.348894,0.778844,0.42995
33.2,0.0,1.0,0.0,0.35066699999999995,0.783234,0.43256700000000003
33.3,0.0,0.9999999999999999,0.0,0.34694,0.782144,0.4352039999999999
33.4,0.0,1.0,0.0,0.349466,0.7860959999999999,0.4366299999999999
33.5,0.0,0.9999990000000001,0.0,0.348037,0.795234,0.447197
33.6,0.0,1.0,0.0,0.346561,0.794913,0.448352
33.7,0.0,1.000001,0.0,0.33989,0.791891,0.452001
33.8,0.0,0.999999,0.0,0.333805,0.788404,0.454599
33.9,0.0,1.0,0.0,0.33007600000000004,0.790641,0.460565
34.0,0.0,1.0,0.0,0.335063,0.788451,0.453388
34.1,0.0,1.0,0.0,0.337314,0.782739,0.44542499999999996
34.2,0.0,0.9999989999999999,0.0,0.337595,0.782117,0.444522
34.3,0.0,1.0,0.0,0.33715,0.788599,0.45144900000000004
34.4,0.0,1.0,0.0,0.340413,0.792191,0.45177799999999996
34.5,0.0,1.0,0.0,0.340116,0.789585,0.449469
34.6,0.0,0.9999990000000001,0.0,0.33514900000000003,0.790702,0.455553
34.7,0.0,1.0000010000000001,0.0,0.334565,0.78573,0.45116500000000004
34.8,0.0,1.0,0.0,0.333434,0.7931459999999999,0.4597119999999999
34.9,0.0,1.0,0.0,0.33086899999999997,0.798775,0.46790600000000004
35.0,0.0,0.9999990000000001,0.0,0.322446,0.8022830000000001,0.47983700000000007
35.1,0.0,1.0,0.0,0.324132,0.80267,0.478538
35.2,0.0,1.0000010000000001,0.0,0.326017,0.803038,0.47702100000000003
35.3,0.0,1.0,0.0,0.327052,0.80596,0.478908
35.4,0.0,1.0,0.0,0.327746,0.8035460000000001,0.4758000000000001
35.5,0.0,1.0000010000000001,0.0,0.326071,0.8030660000000001,0.47699500000000006
35.6,0.0,1.0000010000000001,0.0,0.331778,0.80229,0.47051199999999993
35.7,0.0,1.0,0.0,0.33492900000000003,0.797788,0.462859
35.8,0.0,0.9999999999999999,0.0,0.330025,0.790988,0.460963
35.9,0.0,0.9999999999999999,0.0,0.329881,0.792604,0.462723
36.0,0.0,1.0,0.0,0.332185,0.789984,0.457799
36.1,0.0,1.0,0.0,0.330879,0.795319,0.46444
36.2,0.0,1.0,0.0,0.32902200000000004,0.798472,0.4694499999999999
36.3,0.0,1.0,0.0,0.332086,0.796065,0.46397900000000003
36.4,0.0,0.999999,0.0,0.33312200000000003,0.791966,0.4588439999999999
36.5,0.0,1.0,0.0,0.32994199999999996,0.789607,0.459665
36.6,0.0,1.0,0.0,0.324387,0.795132,0.47074499999999997
36.7,0.0,1.0,0.0,0.32361799999999996,0.800044,0.476426
36.8,0.0,1.0000010000000001,0.0,0.31894500000000003,0.798724,0.47977899999999996
36.9,0.0,1.0,0.0,0.315466,0.8015100000000001,0.48604400000000003
37.0,0.0,1.0,0.0,0.31495799999999996,0.802834,0.4878760000000001
37.1,0.0,1.0,0.0,0.31953,0.7991550000000001,0.4796250000000001
37.2,0.0,0.9999990000000001,0.0,0.32412399999999997,0.790073,0.46594900000000006
37.3,0.0,1.0,0.0,0.326074,0.79112,0.46504600000000007
37.4,0.0,0.9999989999999999,0.0,0.327383,0.792068,0.464685
37.5,0.0,0.9999990000000001,0.0,0.336194,0.791726,0.45553200000000005
37.6,0.0,1.0,0.0,0.339742,0.795643,0.455901
37.7,0.0,1.0,0.0,0.335968,0.799213,0.46324499999999996
37.8,0.0,1.0,0.0,0.33929699999999996,0.796539,0.45724200000000004
37.9,0.0,1.0,0.0,0.34064099999999997,0.79206,0.451419
38.0,0.0,1.0,0.0,0.33786700000000003,0.789531,0.45166399999999995
