t,DSP,TJP1,JCAD,RhoA,RhoC,delta
30.8,0.0,1.0,1.0,0.247552,0.928699,0.6811470000000001
30.9,0.0,1.0,1.0,0.243729,0.928551,0.684822
31.0,0.0,1.0,1.0,0.24324099999999999,0.932141,0.6889000000000001
31.1,0.0,0.9999990000000001,0.9999990000000001,0.25085199999999996,0.930276,0.679424
31.2,0.0,0.9999990000000001,0.9999990000000001,0.25245,0.923486,0.671036
31.3,0.0,1.0,1.0,0.25058800000000003,0.9274150000000001,0.6768270000000001
31.4,0.0,1.0,1.0,0.253446,0.929805,0.6763589999999999
31.5,0.0,1.0,1.0,0.255935,0.9298740000000001,0.6739390000000001
31.6,0.0,1.0,1.0,0.256058,0.92992,0.673862
31.7,0.0,1.0,1.0,0.255066,0.93143,0.676364
31.8,0.0,1.0,1.0,0.257562,0.92534,0.667778
31.9,0.0,1.0,1.0,0.262428,0.922261,0.659833
32.0,0.0,1.0,1.0,0.264617,0.9221199999999999,0.657503
32.1,0.0,0.9999999999999999,0.9999999999999999,0.259827,0.9227559999999999,0.6629289999999999
32.2,0.0,1.0,1.0,0.262753,0.929924,0.667171
32.3,0.0,0.9999999999999999,0.9999999999999999,0.260192,0.9253709999999999,0.665179
32.4,0.0,1.0,1.0,0.256354,0.923485,0.6671309999999999
32.5,0.0,1.0,1.0,0.253525,0.923733,0.670208
32.6,0.0,1.000001,1.000001,0.25757,0.927085,0.6695150000000001
32.7,0.0,1.0,1.0,0.257639,0.923604,0.6659649999999999
32.8,0.0,1.000001,1.000001,0.261974,0.927029,0.665055
32.9,0.0,0.999999,0.999999,0.259058,0.929605,0.670547
33.0,0.0,1.0,1.0,0.259793,0.9238740000000001,0.6640810000000001
33.1,0.0,1.0,1.0,0.256905,0.928051,0.671146
33.2,0.0,1.0,1.0,0.260134,0.924647,0.664513
33.3,0.0,1.0,1.0,0.259792,0.926307,0.666515
33.4,0.0,1.0,1.0,0.25786,0.924995,0.667135
33.5,0.0,1.0,1.0,0.256803,0.923357,0.666554
33.6,0.0,1.0000010000000001,1.0000010000000001,0.24857400000000002,0.921424,0.67285
33.7,0.0,1.0,1.0,0.251578,0.92541,0.673832
33.8,0.0,1.0,1.0,0.256091,0.921657,0.6655659999999999
33.9,0.0,1.0,1.0,0.252185,0.927586,0.675401
34.0,0.0,1.0,1.0,0.250374,0.93062,0.680246
34.1,0.0,1.0,1.0,0.247729,0.929319,0.68159
34.2,0.0,1.0,1.0,0.247721,0.9275260000000001,0.6798050000000001
34.3,0.0,1.0,1.0,0.246645,0.926561,0.679916
34.4,0.0,1.0000010000000001,1.0000010000000001,0.24515399999999998,0.927644,0.68249
34.5,0.0,1.0,1.0,0.252901,0.926086,0.6731849999999999
34.6,0.0,1.0,1.0,0.253239,0.926408,0.673169
34.7,0.0,1.0000010000000001,1.0000010000000001,0.253463,0.9252640000000001,0.6718010000000001
34.8,0.0,1.0,1.0,0.251198,0.924967,0.6737690000000001
34.9,0.0,0.9999990000000001,0.9999990000000001,0.253932,0.927145,0.6732130000000001
35.0,0.0,1.0,1.0,0.250571,0.931524,0.680953
35.1,0.0,0.9999990000000001,0.9999990000000001,0.25002599999999997,0.9306030000000001,0.6805770000000001
35.2,0.0,1.0,1.0,0.24962,0.931554,0.681934
35.3,0.0,1.0,1.0,0.25033500000000003,0.9332910000000001,0.6829560000000001
35.4,0.0,1.0,1.0,0.243062,0.9340360000000001,0.6909740000000001
35.5,0.0,0.9999989999999999,0.9999989999999999,0.242284,0.9292889999999999,0.6870049999999999
35.6,0.0,1.0,1.0,0.248865,0.928317,0.679452
35.7,0.0,1.0,1.0,0.250668,0.926207,0.675539
35.8,0.0,1.0,1.0,0.25468,0.928509,0.673829
35.9,0.0,1.0,1.0,0.253627,0.9271670000000001,0.67354
36.0,0.0,1.0,1.0,0.252262,0.931604,0.679342
36.1,0.0,1.0,1.0,0.254898,0.931351,0.676453
36.2,0.0,1.000001,1.000001,0.25632,0.929539,0.673219
36.3,0.0,1.0,1.0,0.257923,0.9242490000000001,0.6663260000000001
36.4,0.0,1.0,1.0,0.25702400000000003,0.924296,0.667272
36.5,0.0,1.0,1.0,0.25426,0.925912,0.6716519999999999
