DSP,JCAD,RhoA,RhoC,TJP1,p1_name,p1_value,p2_name,p2_value,p3_name,p3_value,perturbation,exp_name,type,delta,phenotype
0.279141,0.439993,0.3838490000000001,0.66579,0.606643,$DSP_recruitment,0.2,$TJP1_recruitment,0.8,$JCAD_recruitment,0.4,WT,Joint_Recr_Sweep,3D,0.2819409999999999,Hyper
0.29768999999999995,0.5523679999999999,0.39773400000000003,0.693299,0.622355,$DSP_recruitment,0.2,$TJP1_recruitment,0.8,$JCAD_recruitment,0.6000000000000001,WT,Joint_Recr_Sweep,3D,0.29556499999999997,Hyper
0.28213600000000005,0.611564,0.39572199999999996,0.688213,0.6076429999999999,$DSP_recruitment,0.2,$TJP1_recruitment,0.8,$JCAD_recruitment,0.8,WT,Joint_Recr_Sweep,3D,0.292491,Hyper
0.289525,0.66449,0.394757,0.7039409999999999,0.606039,$DSP_recruitment,0.2,$TJP1_recruitment,0.8,$JCAD_recruitment,1.0,WT,Joint_Recr_Sweep,3D,0.3091839999999999,Hyper
0.283528,0.0034000000000000007,0.391629,0.5877840000000001,0.679022,$DSP_recruitment,0.2,$TJP1_recruitment,1.0,$JCAD_recruitment,0.0,WT,Joint_Recr_Sweep,3D,0.19615500000000008,Normal
0.28507499999999997,0.277715,0.384318,0.643254,0.678513,$DSP_recruitment,0.2,$TJP1_recruitment,1.0,$JCAD_recruitment,0.2,WT,Joint_Recr_Sweep,3D,0.258936,Hyper
0.281033,0.44132099999999996,0.37433,0.69294,0.662601,$DSP_recruitment,0.2,$TJP1_recruitment,1.0,$JCAD_recruitment,0.4,WT,Joint_Recr_Sweep,3D,0.31861,Hyper
0.2808570000000001,0.551952,0.379093,0.712865,0.6681579999999999,$DSP_recruitment,0.2,$TJP1_recruitment,1.0,$JCAD_recruitment,0.6000000000000001,WT,Joint_Recr_Sweep,3D,0.33377199999999996,Hyper
0.28446000000000005,0.6125889999999999,0.38020799999999993,0.716246,0.664974,$DSP_recruitment,0.2,$TJP1_recruitment,1.0,$JCAD_recruitment,0.8,WT,Joint_Recr_Sweep,3D,0.3360380000000001,Hyper
0.28889299999999996,0.664532,0.379806,0.7369689999999999,0.669088,$DSP_recruitment,0.2,$TJP1_recruitment,1.0,$JCAD_recruitment,1.0,WT,Joint_Recr_Sweep,3D,0.3571629999999999,Hyper
0.44259499999999996,0.0052179999999999995,0.567016,0.312451,0.004091,$DSP_recruitment,0.4,$TJP1_recruitment,0.0,$JCAD_recruitment,0.0,WT,Joint_Recr_Sweep,3D,-0.254565,Failed
0.44186900000000007,0.288091,0.639123,0.281849,0.0042,$DSP_recruitment,0.4,$TJP1_recruitment,0.0,$JCAD_recruitment,0.2,WT,Joint_Recr_Sweep,3D,-0.357274,Failed
0.4416399999999999,0.4401359999999999,0.662945,0.264164,0.004133,$DSP_recruitment,0.4,$TJP1_recruitment,0.0,$JCAD_recruitment,0.4,WT,Joint_Recr_Sweep,3D,-0.398781,Failed
0.442921,0.550917,0.6949110000000001,0.234234,0.00343,$DSP_recruitment,0.4,$TJP1_recruitment,0.0,$JCAD_recruitment,0.6000000000000001,WT,Joint_Recr_Sweep,3D,-0.46067700000000006,Failed
0.45685,0.608451,0.705606,0.242153,0.004161,$DSP_recruitment,0.4,$TJP1_recruitment,0.0,$JCAD_recruitment,0.8,WT,Joint_Recr_Sweep,3D,-0.46345299999999995,Failed
0.436961,0.681149,0.7111959999999999,0.228481,0.00443,$DSP_recruitment,0.4,$TJP1_recruitment,0.0,$JCAD_recruitment,1.0,WT,Joint_Recr_Sweep,3D,-0.48271499999999995,Failed
0.4334,0.003032,0.501482,0.4126679999999999,0.278708,$DSP_recruitment,0.4,$TJP1_recruitment,0.2,$JCAD_recruitment,0.0,WT,Joint_Recr_Sweep,3D,-0.08881400000000006,Normal
0.436453,0.286149,0.5591490000000001,0.41782199999999997,0.28226999999999997,$DSP_recruitment,0.4,$TJP1_recruitment,0.2,$JCAD_recruitment,0.2,WT,Joint_Recr_Sweep,3D,-0.14132700000000015,Normal
0.45528300000000005,0.4450090000000001,0.574199,0.43868300000000005,0.28388,$DSP_recruitment,0.4,$TJP1_recruitment,0.2,$JCAD_recruitment,0.4,WT,Joint_Recr_Sweep,3D,-0.13551599999999997,Normal
0.454444,0.5446000000000001,0.5963200000000001,0.444097,0.294839,$DSP_recruitment,0.4,$TJP1_recruitment,0.2,$JCAD_recruitment,0.6000000000000001,WT,Joint_Recr_Sweep,3D,-0.15222300000000005,Normal
0.454184,0.6091080000000001,0.598242,0.441129,0.281774,$DSP_recruitment,0.4,$TJP1_recruitment,0.2,$JCAD_recruitment,0.8,WT,Joint_Recr_Sweep,3D,-0.15711300000000006,Normal
0.444914,0.6535759999999998,0.612004,0.439769,0.2849340000000001,$DSP_recruitment,0.4,$TJP1_recruitment,0.2,$JCAD_recruitment,1.0,WT,Joint_Recr_Sweep,3D,-0.17223499999999997,Normal
0.446202,0.0046,0.476806,0.472201,0.44714500000000007,$DSP_recruitment,0.4,$TJP1_recruitment,0.4,$JCAD_recruitment,0.0,WT,Joint_Recr_Sweep,3D,-0.004605000000000026,Normal
0.448453,0.279017,0.5108889999999999,0.502906,0.447593,$DSP_recruitment,0.4,$TJP1_recruitment,0.4,$JCAD_recruitment,0.2,WT,Joint_Recr_Sweep,3D,-0.007982999999999962,Normal
0.439966,0.437029,0.522855,0.5141319999999999,0.4380530000000001,$DSP_recruitment,0.4,$TJP1_recruitment,0.4,$JCAD_recruitment,0.4,WT,Joint_Recr_Sweep,3D,-0.008723000000000036,Normal
0.44538600000000006,0.549765,0.537318,0.550353,0.44221800000000006,$DSP_recruitment,0.4,$TJP1_recruitment,0.4,$JCAD_recruitment,0.6000000000000001,WT,Joint_Recr_Sweep,3D,0.013035000000000019,Normal
0.4544490000000001,0.609544,0.557922,0.542138,0.43968300000000005,$DSP_recruitment,0.4,$TJP1_recruitment,0.4,$JCAD_recruitment,0.8,WT,Joint_Recr_Sweep,3D,-0.01578400000000002,Normal
0.44752000000000003,0.6677969999999999,0.5468149999999999,0.5592459999999999,0.44288700000000003,$DSP_recruitment,0.4,$TJP1_recruitment,0.4,$JCAD_recruitment,1.0,WT,Joint_Recr_Sweep,3D,0.01243099999999997,Normal
0.443033,0.0032010000000000003,0.447706,0.5113319999999999,0.5383899999999999,$DSP_recruitment,0.4,$TJP1_recruitment,0.6000000000000001,$JCAD_recruitment,0.0,WT,Joint_Recr_Sweep,3D,0.0636259999999999,Normal
0.44832399999999994,0.28722400000000003,0.490514,0.5583319999999999,0.545946,$DSP_recruitment,0.4,$TJP1_recruitment,0.6000000000000001,$JCAD_recruitment,0.2,WT,Joint_Recr_Sweep,3D,0.06781799999999993,Normal
0.447953,0.44925500000000007,0.49134000000000005,0.599864,0.5461320000000001,$DSP_recruitment,0.4,$TJP1_recruitment,0.6000000000000001,$JCAD_recruitment,0.4,WT,Joint_Recr_Sweep,3D,0.1085239999999999,Normal
