DSP,JCAD,RhoA,RhoC,TJP1,$RhoA_antagonistic,$RhoC_antagonistic,perb,exp_name,delta,phenotype
0.49699899999999997,0.49459900000000007,0.635487,0.44285,0.4996,5.0,10.0,WT,Competition_Landscape,-0.192637,Normal
0.503001,0.494201,0.650588,0.415465,0.496001,5.0,11.0,WT,Competition_Landscape,-0.23512300000000008,Normal
0.49859899999999996,0.49499799999999994,0.652224,0.41722099999999995,0.500599,5.0,12.0,WT,Competition_Landscape,-0.23500300000000007,Normal
0.4930009999999999,0.500802,0.648957,0.40991,0.49540000000000006,5.0,13.0,WT,Competition_Landscape,-0.239047,Normal
0.492001,0.506201,0.6618489999999999,0.39733700000000005,0.4972000000000001,5.0,14.0,WT,Competition_Landscape,-0.26451199999999986,Failed
0.507599,0.504399,0.39630300000000007,0.7922230000000001,0.506399,6.0,1.0,WT,Competition_Landscape,0.39592000000000005,Hyper
0.503798,0.504799,0.443035,0.7139970000000001,0.49319999999999997,6.0,2.0,WT,Competition_Landscape,0.2709620000000001,Hyper
0.4992,0.503599,0.48791700000000005,0.6490440000000001,0.496999,6.0,3.0,WT,Competition_Landscape,0.16112700000000002,Normal
0.504201,0.5036,0.512528,0.612475,0.4884010000000001,6.0,4.0,WT,Competition_Landscape,0.09994700000000001,Normal
0.49339800000000006,0.511598,0.51945,0.5863929999999999,0.5076,6.0,5.0,WT,Competition_Landscape,0.06694299999999997,Normal
0.490799,0.500401,0.550637,0.550289,0.49860000000000004,6.0,6.0,WT,Competition_Landscape,-0.00034800000000001496,Normal
0.48979899999999993,0.49660000000000004,0.5679690000000001,0.5243939999999999,0.4982,6.0,7.0,WT,Competition_Landscape,-0.04357500000000014,Normal
0.4976,0.5028,0.56618,0.515145,0.515798,6.0,8.0,WT,Competition_Landscape,-0.05103500000000005,Normal
0.494998,0.4983989999999999,0.592383,0.487668,0.5088,6.0,9.0,WT,Competition_Landscape,-0.104715,Normal
0.500798,0.5047980000000001,0.603592,0.46623099999999995,0.494397,6.0,10.0,WT,Competition_Landscape,-0.13736100000000007,Normal
0.518201,0.508602,0.618228,0.45191100000000006,0.505402,6.0,11.0,WT,Competition_Landscape,-0.16631699999999994,Normal
0.49539900000000003,0.507,0.624051,0.4390100000000001,0.5094000000000001,6.0,12.0,WT,Competition_Landscape,-0.1850409999999999,Normal
0.4978,0.501999,0.6342509999999999,0.41628399999999993,0.488,6.0,13.0,WT,Competition_Landscape,-0.21796699999999997,Normal
0.510799,0.503799,0.650866,0.41284999999999994,0.49559999999999993,6.0,14.0,WT,Competition_Landscape,-0.238016,Normal
0.5016,0.502799,0.382805,0.7900849999999999,0.48879900000000004,7.0,1.0,WT,Competition_Landscape,0.4072799999999999,Hyper
0.498199,0.5145989999999999,0.42151700000000003,0.722494,0.494198,7.0,2.0,WT,Competition_Landscape,0.30097699999999994,Hyper
0.502,0.5022,0.46359900000000004,0.6597869999999999,0.491599,7.0,3.0,WT,Competition_Landscape,0.19618799999999986,Normal
0.48819900000000005,0.492199,0.471182,0.632963,0.5062,7.0,4.0,WT,Competition_Landscape,0.16178100000000006,Normal
0.488999,0.4992,0.498061,0.596083,0.489599,7.0,5.0,WT,Competition_Landscape,0.09802200000000005,Normal
0.500601,0.5016010000000001,0.517153,0.5780169999999999,0.513801,7.0,6.0,WT,Competition_Landscape,0.06086399999999992,Normal
0.493,0.48679999999999995,0.5454140000000001,0.5341600000000001,0.48360000000000003,7.0,7.0,WT,Competition_Landscape,-0.011253999999999986,Normal
0.4886,0.5058010000000001,0.5466489999999999,0.523085,0.489401,7.0,8.0,WT,Competition_Landscape,-0.02356399999999992,Normal
0.49379700000000004,0.5022000000000001,0.562971,0.502539,0.49859899999999996,7.0,9.0,WT,Competition_Landscape,-0.06043200000000004,Normal
0.5008,0.5026010000000001,0.5868800000000001,0.47426100000000004,0.509801,7.0,10.0,WT,Competition_Landscape,-0.11261900000000002,Normal
0.508799,0.503601,0.6032789999999999,0.461674,0.489799,7.0,11.0,WT,Competition_Landscape,-0.14160499999999993,Normal
0.49880299999999994,0.495401,0.592738,0.461896,0.5122030000000001,7.0,12.0,WT,Competition_Landscape,-0.130842,Normal
0.507,0.5036,0.6098439999999999,0.439023,0.491001,7.0,13.0,WT,Competition_Landscape,-0.17082099999999995,Normal
0.495401,0.49600099999999997,0.6146720000000001,0.43342400000000003,0.503801,7.0,14.0,WT,Competition_Landscape,-0.18124800000000008,Normal
0.5146,0.503599,0.355279,0.798086,0.508799,8.0,1.0,WT,Competition_Landscape,0.44280699999999995,Hyper
0.501799,0.49179799999999996,0.39680599999999994,0.731688,0.499598,8.0,2.0,WT,Competition_Landscape,0.33488200000000007,Hyper
0.5018,0.493801,0.424976,0.682744,0.503801,8.0,3.0,WT,Competition_Landscape,0.257768,Hyper
0.4942009999999999,0.5128,0.455437,0.6356549999999999,0.48780099999999993,8.0,4.0,WT,Competition_Landscape,0.18021799999999988,Normal
0.49960000000000004,0.48860000000000003,0.485051,0.6076860000000001,0.49639900000000003,8.0,5.0,WT,Competition_Landscape,0.12263500000000005,Normal
0.4988,0.49420000000000003,0.48759399999999997,0.5893900000000001,0.5144,8.0,6.0,WT,Competition_Landscape,0.10179600000000011,Normal
0.507,0.5012,0.523726,0.550569,0.5008009999999999,8.0,7.0,WT,Competition_Landscape,0.02684299999999995,Normal
0.49679799999999996,0.503201,0.538542,0.531571,0.507799,8.0,8.0,WT,Competition_Landscape,-0.0069709999999999495,Normal
0.5034,0.49979999999999997,0.549244,0.518439,0.496799,8.0,9.0,WT,Competition_Landscape,-0.03080499999999997,Normal
0.484199,0.506999,0.545808,0.512767,0.506,8.0,10.0,WT,Competition_Landscape,-0.03304099999999999,Normal
0.508399,0.5080009999999999,0.5713619999999999,0.483976,0.516799,8.0,11.0,WT,Competition_Landscape,-0.08738599999999991,Normal
0.49759900000000007,0.499402,0.5836340000000001,0.472397,0.504,8.0,12.0,WT,Competition_Landscape,-0.11123700000000009,Normal
0.49019999999999997,0.49239999999999995,0.586215,0.458697,0.49539900000000003,8.0,13.0,WT,Competition_Landscape,-0.12751800000000002,Normal
0.49480099999999994,0.49120300000000006,0.595171,0.441581,0.4886,8.0,14.0,WT,Competition_Landscape,-0.15359,Normal
0.49560300000000007,0.5020020000000001,0.33335400000000004,0.8034830000000001,0.49680100000000005,9.0,1.0,WT,Competition_Landscape,0.470129,Hyper
0.5032,0.5012,0.373795,0.734099,0.49720000000000003,9.0,2.0,WT,Competition_Landscape,0.36030399999999996,Hyper
0.5024000000000001,0.506799,0.41334,0.690916,0.488398,9.0,3.0,WT,Competition_Landscape,0.277576,Hyper
0.498601,0.5081999999999999,0.44053600000000004,0.6519479999999999,0.48200099999999996,9.0,4.0,WT,Competition_Landscape,0.21141199999999982,Normal
0.503998,0.512999,0.46446899999999997,0.6193169999999999,0.49359800000000004,9.0,5.0,WT,Competition_Landscape,0.15484799999999993,Normal
0.4961999999999999,0.4978029999999999,0.484031,0.592209,0.49960199999999994,9.0,6.0,WT,Competition_Landscape,0.108178,Normal
0.5062,0.49860000000000004,0.516748,0.5594570000000001,0.4974,9.0,7.0,WT,Competition_Landscape,0.04270900000000011,Normal
0.49919900000000006,0.4966,0.5169710000000001,0.544779,0.495201,9.0,8.0,WT,Competition_Landscape,0.027807999999999944,Normal
0.497801,0.5157999999999999,0.53427,0.528487,0.503999,9.0,9.0,WT,Competition_Landscape,-0.005782999999999983,Normal
0.5024,0.49099900000000013,0.539137,0.505726,0.504401,9.0,10.0,WT,Competition_Landscape,-0.03341099999999997,Normal
0.497999,0.4984,0.5601309999999999,0.489952,0.5028,9.0,11.0,WT,Competition_Landscape,-0.07017899999999994,Normal
0.4916000000000001,0.49019900000000005,0.549341,0.4994590000000001,0.509799,9.0,12.0,WT,Competition_Landscape,-0.04988199999999987,Normal
0.49340200000000006,0.49980100000000005,0.572395,0.4768880000000001,0.509402,9.0,13.0,WT,Competition_Landscape,-0.0955069999999999,Normal
0.4868,0.507001,0.571539,0.47154099999999993,0.507802,9.0,14.0,WT,Competition_Landscape,-0.09999800000000009,Normal
0.500402,0.5022000000000001,0.32740100000000005,0.7946969999999999,0.493802,10.0,1.0,WT,Competition_Landscape,0.4672959999999998,Hyper
0.5082,0.49940100000000004,0.36915499999999996,0.7436679999999999,0.49239999999999995,10.0,2.0,WT,Competition_Landscape,0.37451299999999993,Hyper
0.49519899999999994,0.488598,0.395381,0.702131,0.496398,10.0,3.0,WT,Competition_Landscape,0.30674999999999997,Hyper
0.5018,0.5083989999999999,0.43076899999999996,0.6471979999999999,0.49760000000000004,10.0,4.0,WT,Competition_Landscape,0.21642899999999998,Normal
0.505599,0.49619900000000006,0.4505910000000001,0.62466,0.49739900000000004,10.0,5.0,WT,Competition_Landscape,0.17406899999999992,Normal
0.5059990000000001,0.49839900000000004,0.47012800000000005,0.606186,0.507399,10.0,6.0,WT,Competition_Landscape,0.13605799999999996,Normal
0.496,0.495402,0.48748300000000006,0.57069,0.497801,10.0,7.0,WT,Competition_Landscape,0.08320699999999998,Normal
0.5015989999999999,0.5005999999999999,0.49828399999999995,0.5609,0.4963989999999999,10.0,8.0,WT,Competition_Landscape,0.062616,Normal
0.4916,0.49379900000000004,0.4967619999999999,0.5507789999999999,0.5142,10.0,9.0,WT,Competition_Landscape,0.05401699999999998,Normal
0.5008,0.49760100000000007,0.522678,0.5268330000000001,0.504,10.0,10.0,WT,Competition_Landscape,0.004155000000000131,Normal
0.49040100000000003,0.507003,0.544049,0.4967560000000001,0.498601,10.0,11.0,WT,Competition_Landscape,-0.04729299999999992,Normal
0.5057980000000001,0.512201,0.5504920000000001,0.48262,0.48840000000000006,10.0,12.0,WT,Competition_Landscape,-0.0678720000000001,Normal
0.49579799999999996,0.49699800000000005,0.5518069999999999,0.484126,0.498798,10.0,13.0,WT,Competition_Landscape,-0.06768099999999994,Normal
0.5092,0.5052000000000001,0.5684379999999999,0.47047900000000004,0.5124000000000001,10.0,14.0,WT,Competition_Landscape,-0.09795899999999985,Normal
0.5042019999999999,0.5082,0.307598,0.8100989999999999,0.502401,11.0,1.0,WT,Competition_Landscape,0.5025009999999999,Hyper
0.501599,0.514399,0.34498399999999996,0.7515159999999999,0.49659799999999993,11.0,2.0,WT,Competition_Landscape,0.4065319999999999,Hyper
0.49440100000000003,0.4864,0.37166799999999994,0.7156370000000001,0.497401,11.0,3.0,WT,Competition_Landscape,0.34396900000000014,Hyper
0.49319999999999997,0.5037990000000001,0.39982999999999996,0.682441,0.508599,11.0,4.0,WT,Competition_Landscape,0.282611,Hyper
0.49319999999999997,0.490801,0.429745,0.63956,0.5012009999999999,11.0,5.0,WT,Competition_Landscape,0.20981500000000003,Normal
0.5034010000000001,0.493,0.44885300000000006,0.617159,0.500201,11.0,6.0,WT,Competition_Landscape,0.16830599999999996,Normal
0.513798,0.507397,0.4698399999999999,0.585542,0.500798,11.0,7.0,WT,Competition_Landscape,0.11570200000000008,Normal
0.497199,0.48800000000000004,0.472852,0.581558,0.506,11.0,8.0,WT,Competition_Landscape,0.10870600000000002,Normal
0.501601,0.49359900000000007,0.48926500000000006,0.559874,0.5162,11.0,9.0,WT,Competition_Landscape,0.07060899999999992,Normal
0.48860099999999995,0.4978,0.5123960000000001,0.531801,0.49119999999999997,11.0,10.0,WT,Competition_Landscape,0.019404999999999895,Normal
0.5034,0.505398,0.514605,0.524742,0.512198,11.0,11.0,WT,Competition_Landscape,0.010137000000000063,Normal
0.488402,0.499002,0.5309010000000001,0.505918,0.49860400000000005,11.0,12.0,WT,Competition_Landscape,-0.02498300000000009,Normal
0.508798,0.485398,0.5436219999999999,0.4961319999999999,0.502199,11.0,13.0,WT,Competition_Landscape,-0.04749000000000003,Normal
0.496798,0.49639900000000003,0.5375,0.491069,0.5034000000000001,11.0,14.0,WT,Competition_Landscape,-0.046431,Normal
0.501801,0.522,0.301665,0.814265,0.49719900000000006,12.0,1.0,WT,Competition_Landscape,0.5126,Hyper
0.504601,0.5086,0.338347,0.7655039999999999,0.5112,12.0,2.0,WT,Competition_Landscape,0.42715699999999984,Hyper
0.511799,0.49,0.370453,0.7180679999999999,0.5019979999999999,12.0,3.0,WT,Competition_Landscape,0.34761499999999995,Hyper
0.502201,0.502001,0.39956400000000003,0.671306,0.5018,12.0,4.0,WT,Competition_Landscape,0.27174199999999993,Hyper
0.5067999999999999,0.513998,0.418977,0.6464150000000001,0.493,12.0,5.0,WT,Competition_Landscape,0.22743800000000008,Normal
0.498202,0.49659900000000007,0.43059600000000003,0.6346910000000001,0.509001,12.0,6.0,WT,Competition_Landscape,0.20409500000000008,Normal
0.5075989999999999,0.49839999999999995,0.455781,0.5972059999999999,0.4997989999999999,12.0,7.0,WT,Competition_Landscape,0.1414249999999999,Normal
0.499402,0.49960099999999996,0.480584,0.5659759999999999,0.49860099999999996,12.0,8.0,WT,Competition_Landscape,0.08539199999999991,Normal
0.49400199999999994,0.49619899999999995,0.471411,0.574644,0.504599,12.0,9.0,WT,Competition_Landscape,0.10323300000000002,Normal
0.5062019999999999,0.5065999999999999,0.502558,0.5410809999999999,0.503202,12.0,10.0,WT,Competition_Landscape,0.038522999999999974,Normal
0.5179990000000001,0.5018,0.510412,0.5290899999999998,0.5082,12.0,11.0,WT,Competition_Landscape,0.01867799999999986,Normal
0.5095999999999999,0.5002,0.52477,0.5087789999999999,0.5,12.0,12.0,WT,Competition_Landscape,-0.01599100000000009,Normal
0.5028,0.490401,0.532686,0.5035310000000001,0.48799999999999993,12.0,13.0,WT,Competition_Landscape,-0.02915499999999993,Normal
0.49659899999999996,0.505001,0.5365540000000001,0.492944,0.49979999999999997,12.0,14.0,WT,Competition_Landscape,-0.04361000000000009,Normal
0.5054,0.503,0.27959900000000004,0.8252570000000001,0.506,13.0,1.0,WT,Competition_Landscape,0.5456580000000001,Hyper
0.503999,0.5009999999999999,0.316313,0.777125,0.5194000000000001,13.0,2.0,WT,Competition_Landscape,0.46081199999999994,Hyper
0.490001,0.504201,0.348951,0.7359789999999999,0.49900100000000003,13.0,3.0,WT,Competition_Landscape,0.3870279999999999,Hyper
0.492798,0.4906,0.385133,0.679342,0.504,13.0,4.0,WT,Competition_Landscape,0.294209,Hyper
0.5039989999999999,0.5002,0.40302799999999994,0.657744,0.49519899999999994,13.0,5.0,WT,Competition_Landscape,0.25471600000000005,Hyper
0.5017999999999999,0.501202,0.423634,0.6308189999999999,0.507202,13.0,6.0,WT,Competition_Landscape,0.2071849999999999,Normal
0.4928,0.49940000000000007,0.435282,0.616978,0.5109980000000001,13.0,7.0,WT,Competition_Landscape,0.18169600000000002,Normal
0.4898,0.49499899999999997,0.449935,0.5972500000000001,0.512199,13.0,8.0,WT,Competition_Landscape,0.14731500000000008,Normal
0.500799,0.5102,0.47855099999999995,0.5611269999999999,0.49700099999999997,13.0,9.0,WT,Competition_Landscape,0.08257599999999998,Normal
0.496401,0.49360000000000004,0.480638,0.559215,0.4997980000000001,13.0,10.0,WT,Competition_Landscape,0.07857700000000001,Normal
0.4892010000000001,0.494602,0.477165,0.559718,0.504402,13.0,11.0,WT,Competition_Landscape,0.08255300000000004,Normal
0.48479999999999995,0.502802,0.493409,0.5326850000000001,0.498402,13.0,12.0,WT,Competition_Landscape,0.03927600000000009,Normal
0.499401,0.492801,0.509759,0.525873,0.5113989999999999,13.0,13.0,WT,Competition_Landscape,0.016114000000000073,Normal
0.49479900000000004,0.509199,0.521337,0.5056329999999999,0.49479900000000004,13.0,14.0,WT,Competition_Landscape,-0.015704000000000162,Normal
0.501599,0.49399999999999994,0.266583,0.8297610000000001,0.5003989999999999,14.0,1.0,WT,Competition_Landscape,0.5631780000000001,Hyper
0.502001,0.49760099999999996,0.3181130000000001,0.7643359999999999,0.508202,14.0,2.0,WT,Competition_Landscape,0.4462229999999998,Hyper
0.5018,0.49640199999999995,0.34522299999999995,0.729206,0.48879999999999996,14.0,3.0,WT,Competition_Landscape,0.3839830000000001,Hyper
0.500801,0.4948000000000001,0.368949,0.693772,0.513401,14.0,4.0,WT,Competition_Landscape,0.32482300000000003,Hyper
0.497401,0.49820099999999995,0.39086000000000004,0.6706829999999999,0.5036010000000001,14.0,5.0,WT,Competition_Landscape,0.2798229999999999,Hyper
0.5012,0.5008,0.410216,0.644773,0.5038,14.0,6.0,WT,Competition_Landscape,0.23455700000000002,Normal
0.4967999999999999,0.5043989999999999,0.43052399999999996,0.6199790000000001,0.49719899999999995,14.0,7.0,WT,Competition_Landscape,0.1894550000000001,Normal
0.4989980000000001,0.49200100000000013,0.44140700000000005,0.5972290000000001,0.5070000000000001,14.0,8.0,WT,Competition_Landscape,0.15582200000000007,Normal
0.4874,0.506599,0.443568,0.5943590000000001,0.511001,14.0,9.0,WT,Competition_Landscape,0.15079100000000006,Normal
0.5027999999999999,0.49779999999999996,0.4866969999999999,0.5507979999999999,0.490599,14.0,10.0,WT,Competition_Landscape,0.06410100000000002,Normal
0.508,0.5045999999999999,0.484891,0.550908,0.49739999999999995,14.0,11.0,WT,Competition_Landscape,0.06601699999999994,Normal
0.495601,0.513801,0.484448,0.5421889999999999,0.5123989999999999,14.0,12.0,WT,Competition_Landscape,0.05774099999999993,Normal
0.49680099999999994,0.49760099999999985,0.5083379999999998,0.5190729999999999,0.49680199999999997,14.0,13.0,WT,Competition_Landscape,0.01073500000000005,Normal
0.49019999999999997,0.504,0.505428,0.519985,0.5038,14.0,14.0,WT,Competition_Landscape,0.014557000000000042,Normal
