t,<nil>,DSP,DSP -- JCAD,DSP -- JCAD -- RhoA,DSP -- JCAD -- RhoC,DSP -- JCAD -- RhoC -- RhoA,DSP -- RhoA,DSP -- RhoC,DSP -- RhoC -- RhoA,DSP -- TJP1,DSP -- TJP1 -- JCAD,DSP -- TJP1 -- JCAD -- RhoA,DSP -- TJP1 -- JCAD -- RhoC,DSP -- TJP1 -- JCAD -- RhoC -- RhoA,DSP -- TJP1 -- RhoA,DSP -- TJP1 -- RhoC,DSP -- TJP1 -- RhoC -- RhoA,JCAD,JCAD -- RhoA,JCAD -- RhoC,JCAD -- RhoC -- RhoA,RhoA,RhoC,RhoC -- RhoA,TJP1,TJP1 -- JCAD,TJP1 -- JCAD -- RhoA,TJP1 -- JCAD -- RhoC,TJP1 -- JCAD -- RhoC -- RhoA,TJP1 -- RhoA,TJP1 -- RhoC,TJP1 -- RhoC -- RhoA
2.8,0.025441,0.009772,0.004537,0.182214,0.01427,0.049079,0.157415,0.041619,0.041395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025634,0.097002,0.095864,0.027501,0.100554,0.100599,0.027106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9,0.025744,0.010009,0.003621,0.183052,0.015115,0.048313,0.156964,0.042057,0.04117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025629,0.096625,0.096719,0.027027,0.100246,0.101019,0.026691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.025922,0.010311,0.003283,0.181979,0.01627,0.048568,0.154647,0.042152,0.043091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026267,0.097244,0.095897,0.026591,0.100329,0.101418,0.026031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1,0.025736,0.010482,0.00319,0.182026,0.016151,0.048733,0.155831,0.042733,0.041153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026441,0.096986,0.09672,0.025852,0.099932,0.102156,0.025876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2,0.025631,0.010421,0.003107,0.18121,0.016427,0.049356,0.156913,0.042573,0.040293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026236,0.097019,0.095676,0.027069,0.101421,0.101781,0.024868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3,0.025885,0.010078,0.002371,0.183659,0.01448,0.04959,0.155487,0.042227,0.042408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026308,0.097557,0.094458,0.027676,0.101758,0.10108,0.024978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4,0.026448,0.009622,0.003212,0.182329,0.015661,0.048897,0.156953,0.040654,0.042972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025804,0.098554,0.09398,0.027662,0.099908,0.101388,0.025956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5,0.026162,0.009799,0.0034,0.184253,0.01515,0.047297,0.157342,0.041565,0.041494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02595,0.09765,0.095608,0.026792,0.097968,0.102012,0.027559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.6,0.025702,0.010216,0.003191,0.185254,0.014709,0.046946,0.156601,0.040817,0.042566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025168,0.097612,0.09713,0.02609,0.098915,0.101924,0.02716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.7,0.02544,0.00965,0.002778,0.184478,0.014222,0.048622,0.155957,0.041583,0.04301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023679,0.098149,0.097381,0.026791,0.101248,0.10135,0.025662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.8,0.025684,0.009934,0.003253,0.186496,0.014818,0.045532,0.154919,0.041596,0.043751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023093,0.099654,0.097171,0.026081,0.101686,0.101375,0.024955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.9,0.025254,0.009866,0.003198,0.186362,0.014617,0.045922,0.155275,0.041173,0.043885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023232,0.099682,0.096428,0.026658,0.100004,0.101296,0.027146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
