DSP,JCAD,RhoA,RhoC,TJP1,p1_name,p1_value,p2_name,p2_value,perturbation,exp_name,type,delta,phenotype
0.48360000000000003,0.492998,0.440641,0.667976,0.494002,$RhoA_amp,30.0,$RhoA_antagonistic,9.0,WT,Escape_Threshold_RhoA,2D,0.227335,Normal
0.48660000000000003,0.497801,0.424759,0.6997350000000001,0.5094,$RhoA_amp,30.0,$RhoA_antagonistic,11.0,WT,Escape_Threshold_RhoA,2D,0.2749760000000001,Hyper
0.49440100000000003,0.507401,0.39699100000000004,0.7059489999999999,0.497402,$RhoA_amp,30.0,$RhoA_antagonistic,13.0,WT,Escape_Threshold_RhoA,2D,0.3089579999999999,Hyper
0.506001,0.490201,0.378655,0.719037,0.497,$RhoA_amp,30.0,$RhoA_antagonistic,15.0,WT,Escape_Threshold_RhoA,2D,0.340382,Hyper
0.499,0.493601,0.7575719999999999,0.521293,0.499599,$RhoA_amp,35.0,$RhoA_antagonistic,1.0,WT,Escape_Threshold_RhoA,2D,-0.2362789999999999,Normal
0.508599,0.504199,0.626644,0.5893379999999999,0.513399,$RhoA_amp,35.0,$RhoA_antagonistic,3.0,WT,Escape_Threshold_RhoA,2D,-0.03730600000000006,Normal
0.496599,0.49319899999999994,0.540438,0.6303030000000001,0.497798,$RhoA_amp,35.0,$RhoA_antagonistic,5.0,WT,Escape_Threshold_RhoA,2D,0.08986500000000008,Normal
0.48999899999999996,0.49639799999999995,0.48976699999999995,0.657523,0.49199899999999996,$RhoA_amp,35.0,$RhoA_antagonistic,7.0,WT,Escape_Threshold_RhoA,2D,0.16775600000000002,Normal
0.492198,0.5104,0.46717000000000003,0.6697690000000001,0.48519900000000005,$RhoA_amp,35.0,$RhoA_antagonistic,9.0,WT,Escape_Threshold_RhoA,2D,0.20259900000000003,Normal
0.516601,0.504601,0.428919,0.692276,0.5018009999999999,$RhoA_amp,35.0,$RhoA_antagonistic,11.0,WT,Escape_Threshold_RhoA,2D,0.263357,Hyper
0.500399,0.5007999999999999,0.40588599999999997,0.7070240000000001,0.497401,$RhoA_amp,35.0,$RhoA_antagonistic,13.0,WT,Escape_Threshold_RhoA,2D,0.30113800000000013,Hyper
0.498,0.5080020000000001,0.39270900000000003,0.7147490000000001,0.501403,$RhoA_amp,35.0,$RhoA_antagonistic,15.0,WT,Escape_Threshold_RhoA,2D,0.32204000000000005,Hyper
0.5056,0.518201,0.7941480000000001,0.319357,,$RhoA_amp,5.0,$RhoA_antagonistic,1.0,TJP1,Escape_Threshold_RhoA,2D,-0.4747910000000001,Failed
0.496799,0.4866,0.6701779999999999,0.40786300000000003,,$RhoA_amp,5.0,$RhoA_antagonistic,3.0,TJP1,Escape_Threshold_RhoA,2D,-0.2623149999999999,Failed
0.4898,0.505801,0.586068,0.46431999999999995,,$RhoA_amp,5.0,$RhoA_antagonistic,5.0,TJP1,Escape_Threshold_RhoA,2D,-0.12174800000000008,Normal
0.5032,0.5006,0.531882,0.502895,,$RhoA_amp,5.0,$RhoA_antagonistic,7.0,TJP1,Escape_Threshold_RhoA,2D,-0.028986999999999985,Normal
0.4992019999999999,0.504201,0.47737399999999997,0.549337,,$RhoA_amp,5.0,$RhoA_antagonistic,9.0,TJP1,Escape_Threshold_RhoA,2D,0.071963,Normal
0.48959900000000006,0.5122,0.453266,0.552071,,$RhoA_amp,5.0,$RhoA_antagonistic,11.0,TJP1,Escape_Threshold_RhoA,2D,0.09880499999999998,Normal
0.4838,0.495001,0.41259000000000007,0.5893,,$RhoA_amp,5.0,$RhoA_antagonistic,13.0,TJP1,Escape_Threshold_RhoA,2D,0.17670999999999998,Normal
0.503601,0.495201,0.40210100000000004,0.603736,,$RhoA_amp,5.0,$RhoA_antagonistic,15.0,TJP1,Escape_Threshold_RhoA,2D,0.201635,Normal
0.5023989999999999,0.5,0.8020039999999999,0.31076899999999996,,$RhoA_amp,10.0,$RhoA_antagonistic,1.0,TJP1,Escape_Threshold_RhoA,2D,-0.491235,Failed
0.5101990000000001,0.49540000000000006,0.676324,0.39531400000000005,,$RhoA_amp,10.0,$RhoA_antagonistic,3.0,TJP1,Escape_Threshold_RhoA,2D,-0.28101,Failed
0.49660000000000004,0.4954,0.610469,0.451394,,$RhoA_amp,10.0,$RhoA_antagonistic,5.0,TJP1,Escape_Threshold_RhoA,2D,-0.15907500000000002,Normal
0.497601,0.49980199999999997,0.5570329999999999,0.49010599999999993,,$RhoA_amp,10.0,$RhoA_antagonistic,7.0,TJP1,Escape_Threshold_RhoA,2D,-0.06692699999999996,Normal
0.5016,0.506601,0.527356,0.508775,,$RhoA_amp,10.0,$RhoA_antagonistic,9.0,TJP1,Escape_Threshold_RhoA,2D,-0.01858100000000007,Normal
0.5033989999999999,0.4932000000000001,0.477487,0.5455300000000001,,$RhoA_amp,10.0,$RhoA_antagonistic,11.0,TJP1,Escape_Threshold_RhoA,2D,0.06804300000000008,Normal
0.495201,0.4984,0.465167,0.561053,,$RhoA_amp,10.0,$RhoA_antagonistic,13.0,TJP1,Escape_Threshold_RhoA,2D,0.09588600000000003,Normal
0.503199,0.501799,0.43056700000000003,0.58299,,$RhoA_amp,10.0,$RhoA_antagonistic,15.0,TJP1,Escape_Threshold_RhoA,2D,0.15242299999999998,Normal
0.4984,0.501999,0.812379,0.306593,,$RhoA_amp,15.0,$RhoA_antagonistic,1.0,TJP1,Escape_Threshold_RhoA,2D,-0.505786,Failed
0.502799,0.498401,0.689682,0.39036400000000004,,$RhoA_amp,15.0,$RhoA_antagonistic,3.0,TJP1,Escape_Threshold_RhoA,2D,-0.299318,Failed
0.5032,0.5105999999999999,0.616537,0.449058,,$RhoA_amp,15.0,$RhoA_antagonistic,5.0,TJP1,Escape_Threshold_RhoA,2D,-0.167479,Normal
