Time	TH	ErrorTH	H	HD=0	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba
0.0000	0.7689	0.0019	2.9882	1.0000	DSP -- TJP1 -- JCAD -- RhoA	0.000000	0.000000	JCAD -- RhoC -- RhoA	0.000000	0.000000	TJP1 -- RhoA	0.000000	0.000000	TJP1 -- JCAD -- RhoA	0.000000	0.000000	DSP -- TJP1 -- JCAD -- RhoC -- RhoA	0.000000	0.000000	TJP1 -- JCAD	0.000000	0.000000	TJP1 -- RhoC	0.000000	0.000000	DSP -- TJP1	0.000000	0.000000	DSP -- TJP1 -- JCAD	0.000000	0.000000	DSP -- JCAD -- RhoC	0.000000	0.000000	DSP -- TJP1 -- JCAD -- RhoC	0.000000	0.000000	JCAD -- RhoC	0.000000	0.000000	TJP1 -- JCAD -- RhoC	0.000000	0.000000	DSP -- JCAD	0.000000	0.000000	DSP -- TJP1 -- RhoC	0.000000	0.000000	RhoC	0.137808	0.003320	<nil>	0.119785	0.003183	TJP1 -- JCAD -- RhoC -- RhoA	0.000000	0.000000	DSP -- JCAD -- RhoA	0.000000	0.000000	DSP -- RhoA	0.151134	0.003408	DSP -- TJP1 -- RhoA	0.000000	0.000000	TJP1	0.000000	0.000000	DSP -- RhoC -- RhoA	0.114538	0.002915	DSP -- RhoC	0.126932	0.003144	JCAD -- RhoA	0.000000	0.000000	DSP -- JCAD -- RhoC -- RhoA	0.000000	0.000000	DSP	0.107297	0.002976	RhoC -- RhoA	0.102391	0.002812	JCAD	0.000000	0.000000	DSP -- TJP1 -- RhoC -- RhoA	0.000000	0.000000	RhoA	0.140116	0.003347	TJP1 -- RhoC -- RhoA	0.000000	0.000000
2.1000	0.7418	0.0015	2.6224	1.0000	DSP	0.021232	0.001360	<nil>	0.052825	0.002187	DSP -- RhoC	0.087352	0.002689	DSP -- RhoC -- RhoA	0.085713	0.002548	RhoC -- RhoA	0.052253	0.002017	RhoA	0.192116	0.003866	DSP -- RhoA	0.305603	0.004507	RhoC	0.202905	0.003948
2.2000	0.7415	0.0015	2.6242	1.0000	DSP	0.020801	0.001351	<nil>	0.052700	0.002176	DSP -- RhoC	0.088540	0.002689	DSP -- RhoC -- RhoA	0.084955	0.002526	RhoC -- RhoA	0.053756	0.002046	RhoA	0.191923	0.003860	DSP -- RhoA	0.305605	0.004508	RhoC	0.201721	0.003934
2.3000	0.7400	0.0015	2.6180	1.0000	<nil>	0.052530	0.002177	DSP -- RhoC	0.088502	0.002699	DSP -- RhoC -- RhoA	0.081374	0.002469	RhoC -- RhoA	0.051709	0.001994	RhoA	0.195365	0.003883	DSP	0.022032	0.001394	DSP -- RhoA	0.307991	0.004517	RhoC	0.200496	0.003931
2.4000	0.7406	0.0015	2.6178	1.0000	DSP -- RhoC	0.086813	0.002672	<nil>	0.050905	0.002138	RhoC -- RhoA	0.051107	0.001994	DSP -- RhoC -- RhoA	0.083568	0.002508	DSP -- RhoA	0.306688	0.004509	RhoA	0.196902	0.003910	DSP	0.022830	0.001411	RhoC	0.201186	0.003925
2.5000	0.7402	0.0015	2.6155	1.0000	DSP -- RhoC	0.086963	0.002665	<nil>	0.049356	0.002107	RhoA	0.197393	0.003898	DSP -- RhoC -- RhoA	0.083049	0.002487	DSP -- RhoA	0.307108	0.004506	DSP	0.022780	0.001398	RhoC -- RhoA	0.051979	0.001997	RhoC	0.201373	0.003932
2.6000	0.7406	0.0015	2.6124	1.0000	<nil>	0.049951	0.002120	RhoA	0.196642	0.003901	DSP -- RhoC	0.085472	0.002651	DSP -- RhoC -- RhoA	0.083278	0.002504	DSP -- RhoA	0.308128	0.004513	DSP	0.023022	0.001398	RhoC	0.202983	0.003943	RhoC -- RhoA	0.050524	0.001973
2.7000	0.7412	0.0015	2.6208	1.0000	<nil>	0.049698	0.002119	RhoA	0.195149	0.003892	DSP -- RhoC -- RhoA	0.084431	0.002510	DSP -- RhoA	0.305888	0.004498	DSP	0.023573	0.001434	RhoC	0.202837	0.003945	DSP -- RhoC	0.086008	0.002665	RhoC -- RhoA	0.052415	0.002025
2.8000	0.7417	0.0015	2.6202	1.0000	DSP -- RhoC -- RhoA	0.085238	0.002528	<nil>	0.050498	0.002135	RhoA	0.196727	0.003898	DSP -- RhoA	0.306208	0.004503	DSP	0.022544	0.001405	RhoC	0.200312	0.003928	DSP -- RhoC	0.085910	0.002662	RhoC -- RhoA	0.052563	0.002020
2.9000	0.7411	0.0015	2.6118	1.0000	DSP -- RhoC -- RhoA	0.086981	0.002546	<nil>	0.050655	0.002135	DSP -- RhoC	0.086793	0.002666	DSP -- RhoA	0.305639	0.004499	RhoC	0.201532	0.003940	DSP	0.020487	0.001326	RhoA	0.198236	0.003911	RhoC -- RhoA	0.049677	0.001961
3.0000	0.7395	0.0015	2.6015	1.0000	<nil>	0.049097	0.002095	DSP -- RhoC -- RhoA	0.085494	0.002547	DSP -- RhoC	0.087187	0.002691	DSP -- RhoA	0.307028	0.004513	RhoC -- RhoA	0.047731	0.001914	RhoC	0.204674	0.003958	DSP	0.020191	0.001313	RhoA	0.198598	0.003912
3.1000	0.7402	0.0015	2.5954	1.0000	<nil>	0.048987	0.002091	RhoC	0.201981	0.003937	DSP -- RhoC -- RhoA	0.084534	0.002518	DSP -- RhoA	0.310333	0.004520	DSP -- RhoC	0.084405	0.002646	RhoC -- RhoA	0.047387	0.001919	DSP	0.020628	0.001347	RhoA	0.201745	0.003940
3.2000	0.7418	0.0015	2.5962	1.0000	<nil>	0.049136	0.002098	DSP -- RhoC -- RhoA	0.082667	0.002484	RhoC	0.200417	0.003923	DSP -- RhoA	0.314642	0.004545	DSP -- RhoC	0.082457	0.002602	RhoC -- RhoA	0.052239	0.002010	DSP	0.020134	0.001328	RhoA	0.198308	0.003911
3.3000	0.7418	0.0015	2.6018	1.0000	<nil>	0.049741	0.002117	DSP -- RhoC -- RhoA	0.082308	0.002480	DSP -- RhoC	0.084066	0.002635	DSP -- RhoA	0.313851	0.004533	RhoC	0.199635	0.003921	RhoC -- RhoA	0.054231	0.002060	DSP	0.019675	0.001300	RhoA	0.196493	0.003898
3.4000	0.7404	0.0015	2.6018	1.0000	DSP	0.019881	0.001293	<nil>	0.051065	0.002147	RhoC -- RhoA	0.051960	0.001993	DSP -- RhoC	0.085968	0.002669	DSP -- RhoC -- RhoA	0.080930	0.002465	DSP -- RhoA	0.313120	0.004529	RhoC	0.198477	0.003910	RhoA	0.198598	0.003911
3.5000	0.7414	0.0015	2.6096	1.0000	DSP	0.022069	0.001378	<nil>	0.051802	0.002155	RhoC -- RhoA	0.051873	0.002015	DSP -- RhoC	0.084440	0.002634	DSP -- RhoC -- RhoA	0.081373	0.002473	DSP -- RhoA	0.312018	0.004533	RhoC	0.196912	0.003907	RhoA	0.199514	0.003919
3.6000	0.7423	0.0015	2.6198	1.0000	DSP	0.023153	0.001416	<nil>	0.051908	0.002156	RhoC -- RhoA	0.055254	0.002084	DSP -- RhoC	0.084429	0.002630	DSP -- RhoC -- RhoA	0.081154	0.002466	DSP -- RhoA	0.311164	0.004529	RhoC	0.194435	0.003886	RhoA	0.198502	0.003911
3.7000	0.7432	0.0015	2.6173	1.0000	DSP	0.022899	0.001411	RhoC -- RhoA	0.055993	0.002100	<nil>	0.052005	0.002163	DSP -- RhoC -- RhoA	0.081276	0.002479	DSP -- RhoC	0.082726	0.002614	DSP -- RhoA	0.312998	0.004539	RhoC	0.192763	0.003870	RhoA	0.199340	0.003919
3.8000	0.7432	0.0015	2.6079	1.0000	DSP	0.021155	0.001349	RhoC -- RhoA	0.053424	0.002036	<nil>	0.052724	0.002174	DSP -- RhoC -- RhoA	0.082337	0.002483	DSP -- RhoC	0.081999	0.002596	DSP -- RhoA	0.314409	0.004541	RhoC	0.193276	0.003870	RhoA	0.200676	0.003927
3.9000	0.7451	0.0014	2.5961	1.0000	DSP	0.019992	0.001325	RhoC -- RhoA	0.053556	0.002030	<nil>	0.050609	0.002128	DSP -- RhoC	0.077595	0.002525	DSP -- RhoC -- RhoA	0.085103	0.002522	DSP -- RhoA	0.317209	0.004550	RhoC	0.194943	0.003877	RhoA	0.200992	0.003927
