t,<nil>,DSP,DSP -- JCAD,DSP -- JCAD -- RhoA,DSP -- JCAD -- RhoC,DSP -- JCAD -- RhoC -- RhoA,DSP -- RhoA,DSP -- RhoC,DSP -- RhoC -- RhoA,DSP -- TJP1,DSP -- TJP1 -- JCAD,DSP -- TJP1 -- JCAD -- RhoA,DSP -- TJP1 -- JCAD -- RhoC,DSP -- TJP1 -- JCAD -- RhoC -- RhoA,DSP -- TJP1 -- RhoA,DSP -- TJP1 -- RhoC,DSP -- TJP1 -- RhoC -- RhoA,JCAD,JCAD -- RhoA,JCAD -- RhoC,JCAD -- RhoC -- RhoA,RhoA,RhoC,RhoC -- RhoA,TJP1,TJP1 -- JCAD,TJP1 -- JCAD -- RhoA,TJP1 -- JCAD -- RhoC,TJP1 -- JCAD -- RhoC -- RhoA,TJP1 -- RhoA,TJP1 -- RhoC,TJP1 -- RhoC -- RhoA
2.9,0.053566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05121,0.195129,0.192498,0.053863,0.199757,0.202351,0.051626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.053892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051583,0.197089,0.191047,0.052981,0.200137,0.201211,0.052059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1,0.054789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053604,0.195042,0.190367,0.053686,0.199209,0.199438,0.053863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2,0.056167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054098,0.193906,0.19271,0.051986,0.197368,0.199214,0.054552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3,0.054731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053871,0.193025,0.193967,0.051837,0.200019,0.198918,0.053633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4,0.0552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052819,0.193961,0.194541,0.051379,0.199962,0.200004,0.052134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5,0.054661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052924,0.194054,0.195697,0.050025,0.200175,0.200682,0.051782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.6,0.053073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051532,0.195613,0.196159,0.049396,0.199314,0.201615,0.053298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.7,0.051556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051714,0.195694,0.195433,0.049858,0.199192,0.203948,0.052604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.8,0.050732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052073,0.195295,0.195383,0.049949,0.196663,0.204708,0.055197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.9,0.04982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051997,0.195719,0.195455,0.049529,0.198343,0.203365,0.055772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
