t,<nil>,DSP,DSP -- JCAD,DSP -- JCAD -- RhoA,DSP -- JCAD -- RhoC,DSP -- JCAD -- RhoC -- RhoA,DSP -- RhoA,DSP -- RhoC,DSP -- RhoC -- RhoA,DSP -- TJP1,DSP -- TJP1 -- JCAD,DSP -- TJP1 -- JCAD -- RhoA,DSP -- TJP1 -- JCAD -- RhoC,DSP -- TJP1 -- JCAD -- RhoC -- RhoA,DSP -- TJP1 -- RhoA,DSP -- TJP1 -- RhoC,DSP -- TJP1 -- RhoC -- RhoA,JCAD,JCAD -- RhoA,JCAD -- RhoC,JCAD -- RhoC -- RhoA,RhoA,RhoC,RhoC -- RhoA,TJP1,TJP1 -- JCAD,TJP1 -- JCAD -- RhoA,TJP1 -- JCAD -- RhoC,TJP1 -- JCAD -- RhoC -- RhoA,TJP1 -- RhoA,TJP1 -- RhoC,TJP1 -- RhoC -- RhoA
2.8,0.025134,0.009655,0.0,0.0,0.0,0.0,0.162759,0.043456,0.04213,0.005672,0.0,0.0,0.0,0.0,0.080725,0.08141,0.080193,0.0,0.0,0.0,0.0,0.099103,0.099628,0.027835,0.010487,0.0,0.0,0.0,0.0,0.042375,0.149165,0.040273
2.9,0.02513,0.009608,0.0,0.0,0.0,0.0,0.163264,0.045089,0.040039,0.006194,0.0,0.0,0.0,0.0,0.079317,0.082144,0.080344,0.0,0.0,0.0,0.0,0.097823,0.10104,0.027708,0.010833,0.0,0.0,0.0,0.0,0.040454,0.148825,0.042188
3.0,0.025386,0.009957,0.0,0.0,0.0,0.0,0.162211,0.044671,0.041161,0.006381,0.0,0.0,0.0,0.0,0.082327,0.081141,0.078152,0.0,0.0,0.0,0.0,0.098825,0.101839,0.02565,0.010697,0.0,0.0,0.0,0.0,0.039398,0.148687,0.043518
3.1,0.025545,0.01055,0.0,0.0,0.0,0.0,0.161915,0.043518,0.042017,0.006452,0.0,0.0,0.0,0.0,0.085044,0.079966,0.076538,0.0,0.0,0.0,0.0,0.099272,0.101556,0.025327,0.010295,0.0,0.0,0.0,0.0,0.037391,0.149492,0.045122
3.2,0.02576,0.011649,0.0,0.0,0.0,0.0,0.161357,0.043352,0.041642,0.00687,0.0,0.0,0.0,0.0,0.086329,0.079804,0.074997,0.0,0.0,0.0,0.0,0.098899,0.102677,0.024364,0.010207,0.0,0.0,0.0,0.0,0.038213,0.150379,0.043501
3.3,0.024945,0.011874,0.0,0.0,0.0,0.0,0.159976,0.045826,0.040323,0.006188,0.0,0.0,0.0,0.0,0.084314,0.080248,0.07725,0.0,0.0,0.0,0.0,0.098534,0.102289,0.025931,0.010389,0.0,0.0,0.0,0.0,0.039429,0.150235,0.042246
3.4,0.024759,0.010835,0.0,0.0,0.0,0.0,0.157713,0.046487,0.042965,0.005755,0.0,0.0,0.0,0.0,0.085882,0.079607,0.076757,0.0,0.0,0.0,0.0,0.099151,0.100927,0.026862,0.010823,0.0,0.0,0.0,0.0,0.043101,0.149514,0.038863
3.5,0.025619,0.010169,0.0,0.0,0.0,0.0,0.159157,0.044189,0.044485,0.005915,0.0,0.0,0.0,0.0,0.086589,0.077911,0.077585,0.0,0.0,0.0,0.0,0.10004,0.098264,0.027777,0.011396,0.0,0.0,0.0,0.0,0.043366,0.14829,0.039247
3.6,0.025995,0.009574,0.0,0.0,0.0,0.0,0.157813,0.043349,0.047263,0.005869,0.0,0.0,0.0,0.0,0.087108,0.076895,0.078128,0.0,0.0,0.0,0.0,0.099874,0.099066,0.026764,0.012119,0.0,0.0,0.0,0.0,0.041213,0.149243,0.039726
3.7,0.026335,0.009577,0.0,0.0,0.0,0.0,0.159288,0.043565,0.045571,0.005995,0.0,0.0,0.0,0.0,0.084224,0.079488,0.078293,0.0,0.0,0.0,0.0,0.09835,0.099424,0.027592,0.011171,0.0,0.0,0.0,0.0,0.041661,0.15152,0.037948
3.8,0.027414,0.010829,0.0,0.0,0.0,0.0,0.158937,0.045343,0.042891,0.005479,0.0,0.0,0.0,0.0,0.084533,0.078954,0.079034,0.0,0.0,0.0,0.0,0.097702,0.098598,0.027986,0.010756,0.0,0.0,0.0,0.0,0.03922,0.152168,0.040156
3.9,0.028004,0.01079,0.0,0.0,0.0,0.0,0.158383,0.046196,0.042632,0.005614,0.0,0.0,0.0,0.0,0.083661,0.078929,0.079796,0.0,0.0,0.0,0.0,0.097615,0.098568,0.027513,0.010992,0.0,0.0,0.0,0.0,0.038656,0.151982,0.04067
