t,<nil>,DSP,DSP -- JCAD,DSP -- JCAD -- RhoA,DSP -- JCAD -- RhoC,DSP -- JCAD -- RhoC -- RhoA,DSP -- RhoA,DSP -- RhoC,DSP -- RhoC -- RhoA,DSP -- TJP1,DSP -- TJP1 -- JCAD,DSP -- TJP1 -- JCAD -- RhoA,DSP -- TJP1 -- JCAD -- RhoC,DSP -- TJP1 -- JCAD -- RhoC -- RhoA,DSP -- TJP1 -- RhoA,DSP -- TJP1 -- RhoC,DSP -- TJP1 -- RhoC -- RhoA,JCAD,JCAD -- RhoA,JCAD -- RhoC,JCAD -- RhoC -- RhoA,RhoA,RhoC,RhoC -- RhoA,TJP1,TJP1 -- JCAD,TJP1 -- JCAD -- RhoA,TJP1 -- JCAD -- RhoC,TJP1 -- JCAD -- RhoC -- RhoA,TJP1 -- RhoA,TJP1 -- RhoC,TJP1 -- RhoC -- RhoA
2.8,0.025479,0.012004,0.003077,0.184644,0.013418,0.046961,0.153787,0.041649,0.04436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022355,0.102774,0.098122,0.028649,0.097049,0.099506,0.026165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9,0.025628,0.010367,0.002687,0.184933,0.01443,0.04605,0.154983,0.0423,0.044151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023427,0.102249,0.098498,0.027726,0.097658,0.099891,0.025022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.025391,0.010022,0.003367,0.186004,0.012991,0.045738,0.155894,0.043322,0.042562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024732,0.10209,0.096735,0.028342,0.097,0.101644,0.024165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1,0.02523,0.010206,0.003023,0.185587,0.012801,0.046689,0.159253,0.0414,0.040941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025308,0.102698,0.096144,0.027751,0.098199,0.100336,0.024435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2,0.02577,0.010226,0.003725,0.185028,0.013851,0.045496,0.162006,0.03912,0.040448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025646,0.102933,0.096224,0.027098,0.096341,0.099959,0.026129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3,0.026187,0.009464,0.003814,0.182953,0.015158,0.046174,0.161182,0.039317,0.041837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025853,0.101841,0.097797,0.026409,0.095563,0.099916,0.026533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4,0.026531,0.00941,0.004051,0.182546,0.014786,0.046717,0.161417,0.040899,0.040075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025737,0.102101,0.099133,0.024929,0.096593,0.098963,0.026113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5,0.026366,0.010649,0.004024,0.182503,0.014617,0.046956,0.159499,0.040927,0.040725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025303,0.101395,0.100279,0.024922,0.096776,0.099147,0.025911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.6,0.025637,0.011444,0.003527,0.179751,0.015851,0.04897,0.1573,0.041351,0.041705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026239,0.098655,0.099952,0.027055,0.096155,0.099372,0.027035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.7,0.025157,0.01146,0.003008,0.180122,0.016025,0.048945,0.158707,0.040441,0.041191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025608,0.098192,0.101899,0.026201,0.096148,0.099325,0.02757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.8,0.025616,0.010655,0.002827,0.181347,0.015642,0.048284,0.158332,0.042057,0.040756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025376,0.097097,0.103347,0.026079,0.097994,0.098772,0.025817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.9,0.024275,0.009899,0.003185,0.180932,0.014727,0.049256,0.159533,0.040198,0.04217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024858,0.097273,0.105095,0.024675,0.098899,0.098719,0.026307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
