t,<nil>,DSP,DSP -- JCAD,DSP -- JCAD -- RhoA,DSP -- JCAD -- RhoC,DSP -- JCAD -- RhoC -- RhoA,DSP -- RhoA,DSP -- RhoC,DSP -- RhoC -- RhoA,DSP -- TJP1,DSP -- TJP1 -- JCAD,DSP -- TJP1 -- JCAD -- RhoA,DSP -- TJP1 -- JCAD -- RhoC,DSP -- TJP1 -- JCAD -- RhoC -- RhoA,DSP -- TJP1 -- RhoA,DSP -- TJP1 -- RhoC,DSP -- TJP1 -- RhoC -- RhoA,JCAD,JCAD -- RhoA,JCAD -- RhoC,JCAD -- RhoC -- RhoA,RhoA,RhoC,RhoC -- RhoA,TJP1,TJP1 -- JCAD,TJP1 -- JCAD -- RhoA,TJP1 -- JCAD -- RhoC,TJP1 -- JCAD -- RhoC -- RhoA,TJP1 -- RhoA,TJP1 -- RhoC,TJP1 -- RhoC -- RhoA
3.0,0.024227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026117,0.098866,0.100562,0.027155,0.097425,0.095572,0.023676,0.011444,0.003559,0.013741,0.191502,0.048399,0.043308,0.151614,0.042834
3.1,0.024824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025961,0.098544,0.101545,0.02665,0.095861,0.094443,0.025773,0.01208,0.003295,0.014588,0.191589,0.047728,0.043832,0.15139,0.041898
3.2,0.024478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025521,0.099429,0.102287,0.025462,0.095588,0.094208,0.026626,0.013169,0.003489,0.015299,0.189982,0.04843,0.043511,0.151402,0.041118
3.3,0.024343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026109,0.098796,0.10129,0.026505,0.095332,0.095102,0.026123,0.013676,0.003438,0.014976,0.189146,0.04964,0.042822,0.151954,0.040748
3.4,0.024652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027247,0.097273,0.101037,0.027144,0.095073,0.095655,0.025521,0.013183,0.003959,0.01509,0.188065,0.050085,0.041753,0.153152,0.041112
3.5,0.023813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026883,0.098559,0.101316,0.025942,0.095643,0.09529,0.026154,0.012461,0.003894,0.014641,0.188191,0.050474,0.041724,0.153963,0.041051
3.6,0.023039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027003,0.09727,0.100586,0.027841,0.096229,0.09633,0.025301,0.012695,0.00398,0.016753,0.188218,0.04825,0.039191,0.154594,0.04272
3.7,0.022914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027224,0.096507,0.101291,0.027677,0.09543,0.096426,0.02613,0.011993,0.004563,0.015487,0.187978,0.049171,0.038301,0.154276,0.04463
3.8,0.023242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025628,0.096351,0.103881,0.026839,0.094322,0.096617,0.026719,0.011344,0.003832,0.015696,0.187821,0.049852,0.037668,0.1544,0.045787
3.9,0.02441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024613,0.095802,0.105262,0.027023,0.094491,0.097143,0.024856,0.010437,0.003051,0.014388,0.190465,0.049295,0.038857,0.154959,0.044947
