t,DSP,TJP1,JCAD,RhoA,RhoC,perturbation,delta,phenotype
11.9,1.0000010000000001,1.0000010000000001,1.0000010000000001,0.8105760000000001,0.8108200000000001,WT,0.00024400000000002198,Normal
12.0,1.0,1.0,1.0,0.799565,0.809435,WT,0.009870000000000045,Normal
12.1,0.999999,0.999999,0.999999,0.801359,0.808123,WT,0.006763999999999992,Normal
12.2,1.0,1.0,1.0,0.805659,0.8132710000000001,WT,0.007612000000000063,Normal
12.3,1.0,1.0,1.0,0.809103,0.801377,WT,-0.007726000000000011,Normal
12.4,1.0,1.0,1.0,0.8100780000000001,0.802448,WT,-0.007630000000000026,Normal
12.5,1.000001,1.000001,1.000001,0.8120959999999999,0.803279,WT,-0.008816999999999964,Normal
12.6,0.9999990000000001,0.9999990000000001,0.9999990000000001,0.82096,0.804327,WT,-0.01663300000000001,Normal
12.7,1.0,1.0,1.0,0.819022,0.804724,WT,-0.014298000000000033,Normal
12.8,1.000001,1.000001,1.000001,0.8129109999999999,0.812446,WT,-0.0004649999999999377,Normal
12.9,1.0000010000000001,1.0000010000000001,1.0000010000000001,0.809285,0.813706,WT,0.004421000000000008,Normal
13.0,1.0,1.0,1.0,0.805929,0.8144589999999999,WT,0.008529999999999927,Normal
13.1,1.0,1.0,1.0,0.808036,0.809955,WT,0.001919000000000004,Normal
13.2,0.999999,0.999999,0.999999,0.807839,0.803257,WT,-0.004581999999999975,Normal
13.3,1.0,1.0,1.0,0.8129730000000001,0.8013020000000001,WT,-0.011670999999999987,Normal
13.4,1.0,1.0,1.0,0.8105849999999999,0.805576,WT,-0.00500899999999993,Normal
13.5,1.0,1.0,1.0,0.815103,0.811891,WT,-0.0032119999999999926,Normal
13.6,0.999999,0.999999,0.999999,0.811338,0.805898,WT,-0.00544,Normal
13.7,1.0,1.0,1.0,0.819636,0.801345,WT,-0.018291000000000057,Normal
13.8,1.0,1.0,1.0,0.815974,0.806616,WT,-0.009357999999999977,Normal
13.9,1.000001,1.000001,1.000001,0.815286,0.809787,WT,-0.005498999999999921,Normal
14.0,1.0000010000000001,1.0000010000000001,1.0000010000000001,0.810191,0.818816,WT,0.008624999999999994,Normal
14.1,1.000001,1.000001,1.000001,0.8093049999999999,0.81454,WT,0.005235000000000101,Normal
14.2,1.0,1.0,1.0,0.804902,0.812566,WT,0.007664000000000004,Normal
14.3,0.999999,0.999999,0.999999,0.806866,0.8131390000000001,WT,0.006273000000000084,Normal
14.4,0.999999,0.999999,0.999999,0.8066559999999999,0.82152,WT,0.0148640000000001,Normal
14.5,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.8049149999999999,0.818614,WT,0.013699000000000017,Normal
14.6,1.0,1.0,1.0,0.802384,0.809485,WT,0.007101000000000024,Normal
14.7,0.9999990000000001,0.9999990000000001,0.9999990000000001,0.8112170000000001,0.800482,WT,-0.01073500000000005,Normal
14.8,1.0,1.0,1.0,0.8128660000000001,0.8056760000000001,WT,-0.00719000000000003,Normal
14.9,1.0,1.0,1.0,0.806542,0.809796,WT,0.003253999999999979,Normal
15.0,1.0,1.0,1.0,0.8123659999999999,0.804595,WT,-0.007770999999999972,Normal
15.1,0.9999990000000001,0.9999990000000001,0.9999990000000001,0.813347,0.802579,WT,-0.010768,Normal
15.2,1.0,1.0,1.0,0.8153670000000001,0.8027930000000001,WT,-0.012573999999999974,Normal
15.3,0.9999990000000001,0.9999990000000001,0.9999990000000001,0.8129679999999999,0.8077019999999999,WT,-0.005265999999999993,Normal
15.4,0.999999,0.999999,0.999999,0.817854,0.811788,WT,-0.006066000000000016,Normal
15.5,1.000001,1.000001,1.000001,0.809909,0.807441,WT,-0.0024680000000000257,Normal
15.6,0.999999,0.999999,0.999999,0.811314,0.804011,WT,-0.007302999999999948,Normal
15.7,1.0,1.0,1.0,0.812317,0.8078829999999999,WT,-0.004434000000000049,Normal
15.8,1.0,1.0,1.0,0.8175100000000001,0.805453,WT,-0.012057000000000095,Normal
15.9,1.0,1.0,1.0,0.8133630000000001,0.809565,WT,-0.003798000000000079,Normal
16.0,1.0,1.0,1.0,0.805507,0.815131,WT,0.009624000000000077,Normal
16.1,1.0,1.0,1.0,0.8046019999999999,0.811878,WT,0.00727600000000006,Normal
16.2,1.0,1.0,1.0,0.806416,0.812197,WT,0.005780999999999925,Normal
16.3,1.0,1.0,1.0,0.815718,0.815126,WT,-0.0005920000000000369,Normal
16.4,0.9999990000000001,0.9999990000000001,0.9999990000000001,0.810134,0.8133440000000001,WT,0.003210000000000046,Normal
16.5,1.0,1.0,1.0,0.803958,0.8091649999999999,WT,0.005206999999999962,Normal
16.6,1.000001,1.000001,1.000001,0.809358,0.802985,WT,-0.006373000000000073,Normal
16.7,1.0,1.0,1.0,0.810182,0.804582,WT,-0.005599999999999938,Normal
16.8,1.0,1.0,1.0,0.8048280000000001,0.805362,WT,0.0005339999999999234,Normal
16.9,0.999999,0.999999,0.999999,0.8096570000000001,0.799508,WT,-0.010149000000000075,Normal
17.0,1.000001,1.000001,1.000001,0.8130809999999999,0.803409,WT,-0.009671999999999903,Normal
17.1,1.0,1.0,1.0,0.8128090000000001,0.8069230000000001,WT,-0.005886000000000058,Normal
17.2,1.0,1.0,1.0,0.810752,0.803744,WT,-0.007008000000000014,Normal
17.3,1.0,1.0,1.0,0.813655,0.811071,WT,-0.0025840000000000307,Normal
17.4,1.0,1.0,1.0,0.8161809999999999,0.805952,WT,-0.010228999999999933,Normal
17.5,1.0,1.0,1.0,0.804132,0.811275,WT,0.0071430000000000105,Normal
17.6,0.9999990000000001,0.9999990000000001,0.9999990000000001,0.807803,0.808308,WT,0.0005049999999999777,Normal
17.7,0.9999990000000001,0.9999990000000001,0.9999990000000001,0.803019,0.809412,WT,0.006392999999999982,Normal
17.8,1.0,1.0,1.0,0.803675,0.809529,WT,0.005854000000000026,Normal
17.9,0.9999990000000001,0.9999990000000001,0.9999990000000001,0.809801,0.8121290000000001,WT,0.0023280000000001078,Normal
18.0,1.0,1.0,1.0,0.8156950000000001,0.805778,WT,-0.009917000000000065,Normal
18.1,1.0000010000000001,1.0000010000000001,1.0000010000000001,0.817766,0.800831,WT,-0.016935000000000033,Normal
18.2,1.0000010000000001,1.0000010000000001,1.0000010000000001,0.80984,0.808841,WT,-0.0009989999999999721,Normal
18.3,1.0000010000000001,1.0000010000000001,1.0000010000000001,0.811381,0.807865,WT,-0.0035159999999999636,Normal
18.4,1.0,1.0,1.0,0.810164,0.804916,WT,-0.00524800000000003,Normal
18.5,1.0000010000000001,1.0000010000000001,1.0000010000000001,0.805635,0.806859,WT,0.0012240000000000029,Normal
18.6,1.0000010000000001,1.0000010000000001,1.0000010000000001,0.811828,0.807793,WT,-0.004035000000000011,Normal
18.7,1.0,1.0,1.0,0.811991,0.804816,WT,-0.0071750000000000425,Normal
18.8,1.0,1.0,1.0,0.804373,0.811046,WT,0.00667300000000004,Normal
18.9,1.0,1.0,1.0,0.8035059999999999,0.815026,WT,0.011520000000000086,Normal
19.0,1.0,1.0,1.0,0.812265,0.8111860000000001,WT,-0.0010789999999999411,Normal
19.1,1.0,1.0,1.0,0.811318,0.8129409999999999,WT,0.00162299999999993,Normal
19.2,0.999999,0.999999,0.999999,0.799845,0.806098,WT,0.006252999999999953,Normal
19.3,1.0,1.0,1.0,0.8028770000000001,0.803171,WT,0.00029399999999990545,Normal
19.4,1.0,1.0,1.0,0.8097460000000001,0.80827,WT,-0.0014760000000000328,Normal
19.5,1.0,1.0,1.0,0.8112849999999999,0.8104929999999999,WT,-0.0007920000000000149,Normal
19.6,1.0,1.0,1.0,0.813322,0.8042819999999999,WT,-0.009040000000000048,Normal
19.7,1.000001,1.000001,1.000001,0.8131029999999999,0.800769,WT,-0.012333999999999956,Normal
19.8,1.0,1.0,1.0,0.8088580000000001,0.804764,WT,-0.004094000000000042,Normal
19.9,0.999999,0.999999,0.999999,0.816695,0.811744,WT,-0.004950999999999928,Normal
20.0,0.9999990000000001,0.9999990000000001,0.9999990000000001,0.8086770000000001,0.8167070000000001,WT,0.008029999999999982,Normal
20.1,0.999999,0.999999,0.999999,0.806926,0.809846,WT,0.0029199999999999227,Normal
20.2,1.0,1.0,1.0,0.809444,0.8055270000000001,WT,-0.003916999999999948,Normal
20.3,1.0,1.0,1.0,0.8098299999999999,0.816767,WT,0.006937000000000082,Normal
20.4,1.0,1.0,1.0,0.807407,0.8155589999999999,WT,0.008151999999999937,Normal
20.5,1.0,1.0,1.0,0.8068529999999999,0.8122619999999999,WT,0.005408999999999997,Normal
20.6,1.0000010000000001,1.0000010000000001,1.0000010000000001,0.808886,0.805685,WT,-0.0032010000000000094,Normal
20.7,1.0,1.0,1.0,0.814764,0.805105,WT,-0.009659000000000084,Normal
20.8,0.999999,0.999999,0.999999,0.816626,0.811241,WT,-0.005384999999999973,Normal
20.9,1.0,1.0,1.0,0.812691,0.805088,WT,-0.007603000000000026,Normal
21.0,0.9999990000000001,0.9999990000000001,0.9999990000000001,0.809358,0.8039890000000001,WT,-0.005368999999999957,Normal
21.1,1.0,1.0,1.0,0.810794,0.802075,WT,-0.008719000000000032,Normal
21.2,1.0,1.0,1.0,0.817979,0.805582,WT,-0.012396999999999991,Normal
21.3,1.0,1.0,1.0,0.814456,0.806478,WT,-0.00797799999999993,Normal
21.4,1.0,1.0,1.0,0.8060999999999999,0.808286,WT,0.0021860000000000213,Normal
21.5,1.0,1.0,1.0,0.802165,0.80875,WT,0.006584999999999952,Normal
21.6,0.999999,0.999999,0.999999,0.799485,0.8201499999999999,WT,0.020664999999999933,Normal
21.7,0.999999,0.999999,0.999999,0.8063899999999999,0.816842,WT,0.010452000000000017,Normal
21.8,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.8084469999999999,0.812529,WT,0.00408200000000003,Normal
21.9,0.999999,0.999999,0.999999,0.8073549999999999,0.8168139999999999,WT,0.009458999999999995,Normal
22.0,1.0,1.0,1.0,0.808073,0.816662,WT,0.008588999999999958,Normal
22.1,1.0,1.0,1.0,0.8124450000000001,0.8164170000000001,WT,0.0039719999999999756,Normal
22.2,1.0,1.0,1.0,0.8078540000000001,0.812999,WT,0.005144999999999955,Normal
22.3,1.0,1.0,1.0,0.80529,0.814935,WT,0.009645000000000015,Normal
22.4,1.0,1.0,1.0,0.8057369999999999,0.814974,WT,0.00923700000000005,Normal
22.5,1.0,1.0,1.0,0.808478,0.809706,WT,0.0012280000000000069,Normal
22.6,1.0,1.0,1.0,0.810528,0.80696,WT,-0.0035680000000000156,Normal
22.7,1.0,1.0,1.0,0.8102929999999999,0.810016,WT,-0.0002769999999999717,Normal
22.8,1.0,1.0,1.0,0.811988,0.815148,WT,0.0031599999999999406,Normal
22.9,1.0,1.0,1.0,0.8063800000000001,0.811558,WT,0.005177999999999905,Normal
23.0,0.9999990000000001,0.9999990000000001,0.9999990000000001,0.810948,0.81654,WT,0.005592000000000041,Normal
23.1,1.0000010000000001,1.0000010000000001,1.0000010000000001,0.813566,0.815302,WT,0.0017359999999999598,Normal
23.2,1.0,1.0,1.0,0.8210170000000001,0.8120200000000001,WT,-0.008997000000000033,Normal
23.3,1.0,1.0,1.0,0.809666,0.8074410000000001,WT,-0.0022249999999999215,Normal
23.4,1.0,1.0,1.0,0.806654,0.807106,WT,0.00045200000000000795,Normal
23.5,1.0000010000000001,1.0000010000000001,1.0000010000000001,0.805658,0.810786,WT,0.005128000000000021,Normal
23.6,1.0,1.0,1.0,0.8077540000000001,0.808708,WT,0.0009539999999998994,Normal
23.7,0.9999990000000001,0.9999990000000001,0.9999990000000001,0.810411,0.8138000000000001,WT,0.0033890000000000864,Normal
23.8,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.8086019999999999,0.8094699999999999,WT,0.0008679999999999799,Normal
23.9,1.0,1.0,1.0,0.802853,0.808303,WT,0.005449999999999955,Normal
