t,<nil>,DSP,DSP -- JCAD,DSP -- JCAD -- RhoA,DSP -- JCAD -- RhoC,DSP -- JCAD -- RhoC -- RhoA,DSP -- RhoA,DSP -- RhoC,DSP -- RhoC -- RhoA,DSP -- TJP1,DSP -- TJP1 -- JCAD,DSP -- TJP1 -- JCAD -- RhoA,DSP -- TJP1 -- JCAD -- RhoC,DSP -- TJP1 -- JCAD -- RhoC -- RhoA,DSP -- TJP1 -- RhoA,DSP -- TJP1 -- RhoC,DSP -- TJP1 -- RhoC -- RhoA,JCAD,JCAD -- RhoA,JCAD -- RhoC,JCAD -- RhoC -- RhoA,RhoA,RhoC,RhoC -- RhoA,TJP1,TJP1 -- JCAD,TJP1 -- JCAD -- RhoA,TJP1 -- JCAD -- RhoC,TJP1 -- JCAD -- RhoC -- RhoA,TJP1 -- RhoA,TJP1 -- RhoC,TJP1 -- RhoC -- RhoA
2.9,0.049814,0.021662,0.0,0.0,0.0,0.0,0.324134,0.082539,0.080766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1924,0.198612,0.050075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.049553,0.021033,0.0,0.0,0.0,0.0,0.326678,0.081073,0.080317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193865,0.195784,0.051698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1,0.048937,0.021803,0.0,0.0,0.0,0.0,0.324032,0.080668,0.082596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193671,0.195836,0.052456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2,0.048616,0.022561,0.0,0.0,0.0,0.0,0.320619,0.078929,0.086991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.194076,0.196031,0.052177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3,0.04833,0.023386,0.0,0.0,0.0,0.0,0.321119,0.078473,0.086122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.194577,0.19606,0.051933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4,0.047151,0.023543,0.0,0.0,0.0,0.0,0.318202,0.080911,0.086444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195027,0.198598,0.050124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5,0.047513,0.022921,0.0,0.0,0.0,0.0,0.316896,0.082665,0.086618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196198,0.199366,0.047823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.6,0.047554,0.022705,0.0,0.0,0.0,0.0,0.317284,0.085845,0.083266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.194847,0.198563,0.049936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.7,0.048001,0.023009,0.0,0.0,0.0,0.0,0.314619,0.086471,0.085002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.194791,0.197585,0.050523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.8,0.048419,0.022816,0.0,0.0,0.0,0.0,0.31447,0.085555,0.086259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193171,0.196483,0.052827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.9,0.048978,0.021268,0.0,0.0,0.0,0.0,0.317754,0.085194,0.084884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191984,0.197401,0.052537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
